Archivo: a280.tsp, semilla: 15391952

Permutacion Pos1: (16402(Ciudad: 6588)) -> Pos2: (16790(Ciudad: 10446)). Coste sin permutar: 3.421505072696028E7, Coste con permutacion: 3.420711746997193E7

Permutacion Pos1: (8291(Ciudad: 8827)) -> Pos2: (5445(Ciudad: 2920)). Coste sin permutar: 3.420711746997193E7, Coste con permutacion: 3.420390760324172E7

Permutacion Pos1: (869(Ciudad: 1489)) -> Pos2: (6705(Ciudad: 6013)). Coste sin permutar: 3.420390760324172E7, Coste con permutacion: 3.419412671110328E7

Permutacion Pos1: (17269(Ciudad: 14879)) -> Pos2: (1652(Ciudad: 18179)). Coste sin permutar: 3.419412671110328E7, Coste con permutacion: 3.41896278211961E7

Permutacion Pos1: (15265(Ciudad: 5744)) -> Pos2: (1042(Ciudad: 4904)). Coste sin permutar: 3.41896278211961E7, Coste con permutacion: 3.418523527067168E7

Permutacion Pos1: (7992(Ciudad: 7422)) -> Pos2: (18327(Ciudad: 7896)). Coste sin permutar: 3.418523527067168E7, Coste con permutacion: 3.418048386327204E7

Permutacion Pos1: (11726(Ciudad: 10675)) -> Pos2: (16463(Ciudad: 8335)). Coste sin permutar: 3.418048386327204E7, Coste con permutacion: 3.417474077238339E7

Permutacion Pos1: (11256(Ciudad: 17016)) -> Pos2: (16520(Ciudad: 15395)). Coste sin permutar: 3.417474077238339E7, Coste con permutacion: 3.4170279061655596E7

Permutacion Pos1: (16028(Ciudad: 261)) -> Pos2: (7534(Ciudad: 18418)). Coste sin permutar: 3.4170279061655596E7, Coste con permutacion: 3.416552064467236E7

Permutacion Pos1: (15555(Ciudad: 14027)) -> Pos2: (17478(Ciudad: 14582)). Coste sin permutar: 3.416552064467236E7, Coste con permutacion: 3.415864189618169E7

Permutacion Pos1: (15290(Ciudad: 5158)) -> Pos2: (6638(Ciudad: 9971)). Coste sin permutar: 3.415864189618169E7, Coste con permutacion: 3.415529471084297E7

Permutacion Pos1: (13086(Ciudad: 2507)) -> Pos2: (16180(Ciudad: 2703)). Coste sin permutar: 3.415529471084297E7, Coste con permutacion: 3.415104248000106E7

Permutacion Pos1: (5369(Ciudad: 14563)) -> Pos2: (1027(Ciudad: 10714)). Coste sin permutar: 3.415104248000106E7, Coste con permutacion: 3.4143382887955315E7

Permutacion Pos1: (14503(Ciudad: 15773)) -> Pos2: (4115(Ciudad: 6110)). Coste sin permutar: 3.4143382887955315E7, Coste con permutacion: 3.414023837966584E7

Permutacion Pos1: (1144(Ciudad: 8325)) -> Pos2: (15048(Ciudad: 8436)). Coste sin permutar: 3.414023837966584E7, Coste con permutacion: 3.413458626239586E7

Permutacion Pos1: (6451(Ciudad: 16474)) -> Pos2: (7116(Ciudad: 1902)). Coste sin permutar: 3.413458626239586E7, Coste con permutacion: 3.413109280522838E7

Permutacion Pos1: (16892(Ciudad: 13406)) -> Pos2: (16431(Ciudad: 16691)). Coste sin permutar: 3.413109280522838E7, Coste con permutacion: 3.412633192902713E7

Permutacion Pos1: (10583(Ciudad: 6653)) -> Pos2: (9944(Ciudad: 11920)). Coste sin permutar: 3.412633192902713E7, Coste con permutacion: 3.412158642242613E7

Permutacion Pos1: (2269(Ciudad: 5499)) -> Pos2: (5974(Ciudad: 4282)). Coste sin permutar: 3.412158642242613E7, Coste con permutacion: 3.411705679901823E7

Permutacion Pos1: (50(Ciudad: 2876)) -> Pos2: (4030(Ciudad: 9498)). Coste sin permutar: 3.411705679901823E7, Coste con permutacion: 3.411390306419202E7

Permutacion Pos1: (13037(Ciudad: 6769)) -> Pos2: (15496(Ciudad: 17687)). Coste sin permutar: 3.411390306419202E7, Coste con permutacion: 3.411131230460416E7

Permutacion Pos1: (4936(Ciudad: 1952)) -> Pos2: (8760(Ciudad: 5150)). Coste sin permutar: 3.411131230460416E7, Coste con permutacion: 3.4103247695938565E7

Permutacion Pos1: (9187(Ciudad: 11562)) -> Pos2: (2589(Ciudad: 2654)). Coste sin permutar: 3.4103247695938565E7, Coste con permutacion: 3.4100106190299176E7

Permutacion Pos1: (4491(Ciudad: 7676)) -> Pos2: (8098(Ciudad: 15869)). Coste sin permutar: 3.4100106190299176E7, Coste con permutacion: 3.409424391769223E7

Permutacion Pos1: (2197(Ciudad: 10751)) -> Pos2: (15598(Ciudad: 16357)). Coste sin permutar: 3.409424391769223E7, Coste con permutacion: 3.408895267555197E7

Permutacion Pos1: (7027(Ciudad: 5661)) -> Pos2: (12383(Ciudad: 5374)). Coste sin permutar: 3.408895267555197E7, Coste con permutacion: 3.408092274512068E7

Permutacion Pos1: (5842(Ciudad: 14759)) -> Pos2: (6873(Ciudad: 16225)). Coste sin permutar: 3.408092274512068E7, Coste con permutacion: 3.4075429755850986E7

Permutacion Pos1: (9069(Ciudad: 17486)) -> Pos2: (13562(Ciudad: 4329)). Coste sin permutar: 3.4075429755850986E7, Coste con permutacion: 3.4072300384288594E7

Permutacion Pos1: (15165(Ciudad: 10782)) -> Pos2: (16717(Ciudad: 2246)). Coste sin permutar: 3.4072300384288594E7, Coste con permutacion: 3.406809982482667E7

Permutacion Pos1: (14880(Ciudad: 17329)) -> Pos2: (11445(Ciudad: 14040)). Coste sin permutar: 3.406809982482667E7, Coste con permutacion: 3.406432671923233E7

Permutacion Pos1: (10694(Ciudad: 18108)) -> Pos2: (15474(Ciudad: 5538)). Coste sin permutar: 3.406432671923233E7, Coste con permutacion: 3.4062013449313104E7

Permutacion Pos1: (14666(Ciudad: 7284)) -> Pos2: (18417(Ciudad: 3941)). Coste sin permutar: 3.4062013449313104E7, Coste con permutacion: 3.405586186985041E7

Permutacion Pos1: (260(Ciudad: 3398)) -> Pos2: (8632(Ciudad: 7807)). Coste sin permutar: 3.405586186985041E7, Coste con permutacion: 3.405003038190205E7

Permutacion Pos1: (4218(Ciudad: 9320)) -> Pos2: (10875(Ciudad: 14703)). Coste sin permutar: 3.405003038190205E7, Coste con permutacion: 3.40442580940631E7

Permutacion Pos1: (4894(Ciudad: 11006)) -> Pos2: (12937(Ciudad: 15924)). Coste sin permutar: 3.40442580940631E7, Coste con permutacion: 3.403856018124511E7

Permutacion Pos1: (11207(Ciudad: 14041)) -> Pos2: (13983(Ciudad: 15673)). Coste sin permutar: 3.403856018124511E7, Coste con permutacion: 3.4035524846192665E7

Permutacion Pos1: (2759(Ciudad: 1187)) -> Pos2: (8398(Ciudad: 10736)). Coste sin permutar: 3.4035524846192665E7, Coste con permutacion: 3.403076541825296E7

Permutacion Pos1: (11343(Ciudad: 1500)) -> Pos2: (6812(Ciudad: 13602)). Coste sin permutar: 3.403076541825296E7, Coste con permutacion: 3.402848962502302E7

Permutacion Pos1: (6809(Ciudad: 14401)) -> Pos2: (1403(Ciudad: 4857)). Coste sin permutar: 3.402848962502302E7, Coste con permutacion: 3.402439206626899E7

Permutacion Pos1: (8443(Ciudad: 2413)) -> Pos2: (5235(Ciudad: 1073)). Coste sin permutar: 3.402439206626899E7, Coste con permutacion: 3.402097281293912E7

Permutacion Pos1: (15641(Ciudad: 17247)) -> Pos2: (8824(Ciudad: 10933)). Coste sin permutar: 3.402097281293912E7, Coste con permutacion: 3.401756051909693E7

Permutacion Pos1: (9390(Ciudad: 7863)) -> Pos2: (5261(Ciudad: 686)). Coste sin permutar: 3.401756051909693E7, Coste con permutacion: 3.4010866552807756E7

Permutacion Pos1: (11208(Ciudad: 7634)) -> Pos2: (18157(Ciudad: 16281)). Coste sin permutar: 3.4010866552807756E7, Coste con permutacion: 3.4004982610079005E7

Permutacion Pos1: (16237(Ciudad: 11260)) -> Pos2: (13543(Ciudad: 18358)). Coste sin permutar: 3.4004982610079005E7, Coste con permutacion: 3.399986053018081E7

Permutacion Pos1: (14346(Ciudad: 15972)) -> Pos2: (18200(Ciudad: 13424)). Coste sin permutar: 3.399986053018081E7, Coste con permutacion: 3.399485699537893E7

Permutacion Pos1: (8681(Ciudad: 17428)) -> Pos2: (12700(Ciudad: 14832)). Coste sin permutar: 3.399485699537893E7, Coste con permutacion: 3.398764390029525E7

Permutacion Pos1: (14272(Ciudad: 17649)) -> Pos2: (15454(Ciudad: 2833)). Coste sin permutar: 3.398764390029525E7, Coste con permutacion: 3.398184268206478E7

Permutacion Pos1: (18409(Ciudad: 743)) -> Pos2: (9136(Ciudad: 16915)). Coste sin permutar: 3.398184268206478E7, Coste con permutacion: 3.397623097627673E7

Permutacion Pos1: (17153(Ciudad: 4764)) -> Pos2: (9915(Ciudad: 13178)). Coste sin permutar: 3.397623097627673E7, Coste con permutacion: 3.396948967754371E7

Permutacion Pos1: (7059(Ciudad: 15193)) -> Pos2: (10948(Ciudad: 11228)). Coste sin permutar: 3.396948967754371E7, Coste con permutacion: 3.3962950453969054E7

Permutacion Pos1: (13463(Ciudad: 11211)) -> Pos2: (15688(Ciudad: 12392)). Coste sin permutar: 3.3962950453969054E7, Coste con permutacion: 3.3956556675729424E7

Permutacion Pos1: (2713(Ciudad: 17490)) -> Pos2: (11243(Ciudad: 4439)). Coste sin permutar: 3.3956556675729424E7, Coste con permutacion: 3.394952040930566E7

Permutacion Pos1: (8516(Ciudad: 7271)) -> Pos2: (3864(Ciudad: 2149)). Coste sin permutar: 3.394952040930566E7, Coste con permutacion: 3.394307348335457E7

Permutacion Pos1: (8624(Ciudad: 5816)) -> Pos2: (6087(Ciudad: 12404)). Coste sin permutar: 3.394307348335457E7, Coste con permutacion: 3.393643073493964E7

Permutacion Pos1: (5939(Ciudad: 13218)) -> Pos2: (17310(Ciudad: 15553)). Coste sin permutar: 3.393643073493964E7, Coste con permutacion: 3.39299743081816E7

Permutacion Pos1: (7709(Ciudad: 8151)) -> Pos2: (3504(Ciudad: 12556)). Coste sin permutar: 3.39299743081816E7, Coste con permutacion: 3.392553065698594E7

Permutacion Pos1: (3868(Ciudad: 17721)) -> Pos2: (14542(Ciudad: 3468)). Coste sin permutar: 3.392553065698594E7, Coste con permutacion: 3.3919435394495614E7

Permutacion Pos1: (15578(Ciudad: 7005)) -> Pos2: (13426(Ciudad: 8988)). Coste sin permutar: 3.3919435394495614E7, Coste con permutacion: 3.391448896171811E7

Permutacion Pos1: (13392(Ciudad: 13442)) -> Pos2: (10894(Ciudad: 9846)). Coste sin permutar: 3.391448896171811E7, Coste con permutacion: 3.390737405986258E7

Permutacion Pos1: (14821(Ciudad: 14179)) -> Pos2: (658(Ciudad: 18357)). Coste sin permutar: 3.390737405986258E7, Coste con permutacion: 3.390320807600837E7

Permutacion Pos1: (15028(Ciudad: 13520)) -> Pos2: (7353(Ciudad: 8299)). Coste sin permutar: 3.390320807600837E7, Coste con permutacion: 3.389486338027285E7

Permutacion Pos1: (8311(Ciudad: 10578)) -> Pos2: (2349(Ciudad: 10901)). Coste sin permutar: 3.389486338027285E7, Coste con permutacion: 3.3891107458692074E7

Permutacion Pos1: (16393(Ciudad: 17585)) -> Pos2: (17120(Ciudad: 15304)). Coste sin permutar: 3.3891107458692074E7, Coste con permutacion: 3.388590233204368E7

Permutacion Pos1: (18178(Ciudad: 4812)) -> Pos2: (2428(Ciudad: 9122)). Coste sin permutar: 3.388590233204368E7, Coste con permutacion: 3.387905661751175E7

Permutacion Pos1: (17624(Ciudad: 15073)) -> Pos2: (9774(Ciudad: 7682)). Coste sin permutar: 3.387905661751175E7, Coste con permutacion: 3.3875853397834994E7

Permutacion Pos1: (17685(Ciudad: 13010)) -> Pos2: (15207(Ciudad: 17792)). Coste sin permutar: 3.3875853397834994E7, Coste con permutacion: 3.387136549775163E7

Permutacion Pos1: (11675(Ciudad: 11848)) -> Pos2: (4054(Ciudad: 10003)). Coste sin permutar: 3.387136549775163E7, Coste con permutacion: 3.386790489896467E7

Permutacion Pos1: (13387(Ciudad: 11135)) -> Pos2: (16421(Ciudad: 5588)). Coste sin permutar: 3.386790489896467E7, Coste con permutacion: 3.38623037832576E7

Permutacion Pos1: (10472(Ciudad: 5721)) -> Pos2: (3225(Ciudad: 6486)). Coste sin permutar: 3.38623037832576E7, Coste con permutacion: 3.385755957587184E7

Permutacion Pos1: (4161(Ciudad: 2357)) -> Pos2: (9869(Ciudad: 9452)). Coste sin permutar: 3.385755957587184E7, Coste con permutacion: 3.385287601768039E7

Permutacion Pos1: (16135(Ciudad: 10775)) -> Pos2: (4841(Ciudad: 1874)). Coste sin permutar: 3.385287601768039E7, Coste con permutacion: 3.384944066315361E7

Permutacion Pos1: (212(Ciudad: 17509)) -> Pos2: (14284(Ciudad: 7679)). Coste sin permutar: 3.384944066315361E7, Coste con permutacion: 3.384411903841922E7

Permutacion Pos1: (2243(Ciudad: 2397)) -> Pos2: (9590(Ciudad: 6773)). Coste sin permutar: 3.384411903841922E7, Coste con permutacion: 3.383789350840337E7

Permutacion Pos1: (10185(Ciudad: 5082)) -> Pos2: (4628(Ciudad: 328)). Coste sin permutar: 3.383789350840337E7, Coste con permutacion: 3.383180374457419E7

Permutacion Pos1: (2127(Ciudad: 7460)) -> Pos2: (1073(Ciudad: 15035)). Coste sin permutar: 3.383180374457419E7, Coste con permutacion: 3.382833455844199E7

Permutacion Pos1: (5366(Ciudad: 8395)) -> Pos2: (77(Ciudad: 15420)). Coste sin permutar: 3.382833455844199E7, Coste con permutacion: 3.382563507077242E7

Permutacion Pos1: (94(Ciudad: 17373)) -> Pos2: (10757(Ciudad: 14095)). Coste sin permutar: 3.382563507077242E7, Coste con permutacion: 3.381901667923052E7

Permutacion Pos1: (12367(Ciudad: 7811)) -> Pos2: (2586(Ciudad: 14798)). Coste sin permutar: 3.381901667923052E7, Coste con permutacion: 3.381517343305019E7

Permutacion Pos1: (4661(Ciudad: 8038)) -> Pos2: (13885(Ciudad: 16635)). Coste sin permutar: 3.381517343305019E7, Coste con permutacion: 3.381239947439229E7

Permutacion Pos1: (7068(Ciudad: 7093)) -> Pos2: (3386(Ciudad: 1584)). Coste sin permutar: 3.381239947439229E7, Coste con permutacion: 3.380642641033857E7

Permutacion Pos1: (17101(Ciudad: 2308)) -> Pos2: (5139(Ciudad: 16632)). Coste sin permutar: 3.380642641033857E7, Coste con permutacion: 3.3802992909962155E7

Permutacion Pos1: (13590(Ciudad: 4029)) -> Pos2: (8985(Ciudad: 17021)). Coste sin permutar: 3.3802992909962155E7, Coste con permutacion: 3.379949033134903E7

Permutacion Pos1: (13824(Ciudad: 2070)) -> Pos2: (6375(Ciudad: 13159)). Coste sin permutar: 3.379949033134903E7, Coste con permutacion: 3.3789700114606924E7

Permutacion Pos1: (3953(Ciudad: 7619)) -> Pos2: (3906(Ciudad: 15731)). Coste sin permutar: 3.3789700114606924E7, Coste con permutacion: 3.378320832716336E7

Permutacion Pos1: (11542(Ciudad: 9048)) -> Pos2: (9559(Ciudad: 17575)). Coste sin permutar: 3.378320832716336E7, Coste con permutacion: 3.377799391807464E7

Permutacion Pos1: (15396(Ciudad: 14977)) -> Pos2: (1827(Ciudad: 4662)). Coste sin permutar: 3.377799391807464E7, Coste con permutacion: 3.3774084352527805E7

Permutacion Pos1: (17208(Ciudad: 17251)) -> Pos2: (14881(Ciudad: 17059)). Coste sin permutar: 3.3774084352527805E7, Coste con permutacion: 3.377117360157475E7

Permutacion Pos1: (3412(Ciudad: 18464)) -> Pos2: (16445(Ciudad: 9633)). Coste sin permutar: 3.377117360157475E7, Coste con permutacion: 3.3766569558004364E7

Permutacion Pos1: (6658(Ciudad: 14733)) -> Pos2: (2130(Ciudad: 10055)). Coste sin permutar: 3.3766569558004364E7, Coste con permutacion: 3.376281887597039E7

Permutacion Pos1: (9807(Ciudad: 1426)) -> Pos2: (7126(Ciudad: 1810)). Coste sin permutar: 3.376281887597039E7, Coste con permutacion: 3.3760285489678055E7

Permutacion Pos1: (11847(Ciudad: 11754)) -> Pos2: (5626(Ciudad: 156)). Coste sin permutar: 3.3760285489678055E7, Coste con permutacion: 3.3755464157074355E7

Permutacion Pos1: (8646(Ciudad: 14434)) -> Pos2: (8108(Ciudad: 5062)). Coste sin permutar: 3.3755464157074355E7, Coste con permutacion: 3.3751862605893485E7

Permutacion Pos1: (7517(Ciudad: 4549)) -> Pos2: (7582(Ciudad: 826)). Coste sin permutar: 3.3751862605893485E7, Coste con permutacion: 3.374782753623432E7

Permutacion Pos1: (17907(Ciudad: 13249)) -> Pos2: (18233(Ciudad: 8936)). Coste sin permutar: 3.374782753623432E7, Coste con permutacion: 3.374478099882407E7

Permutacion Pos1: (12680(Ciudad: 12087)) -> Pos2: (14393(Ciudad: 4703)). Coste sin permutar: 3.374478099882407E7, Coste con permutacion: 3.3739431520329304E7

Permutacion Pos1: (14717(Ciudad: 6688)) -> Pos2: (12745(Ciudad: 10722)). Coste sin permutar: 3.3739431520329304E7, Coste con permutacion: 3.373617173187117E7

Permutacion Pos1: (13775(Ciudad: 12215)) -> Pos2: (10893(Ciudad: 12144)). Coste sin permutar: 3.373617173187117E7, Coste con permutacion: 3.373240449192654E7

Permutacion Pos1: (2364(Ciudad: 10623)) -> Pos2: (12103(Ciudad: 7821)). Coste sin permutar: 3.373240449192654E7, Coste con permutacion: 3.372396361190534E7

Permutacion Pos1: (14175(Ciudad: 11780)) -> Pos2: (3879(Ciudad: 12421)). Coste sin permutar: 3.372396361190534E7, Coste con permutacion: 3.371922718056344E7

Permutacion Pos1: (14069(Ciudad: 1068)) -> Pos2: (7860(Ciudad: 7611)). Coste sin permutar: 3.371922718056344E7, Coste con permutacion: 3.3712048203646675E7

Permutacion Pos1: (7269(Ciudad: 17100)) -> Pos2: (18495(Ciudad: 1268)). Coste sin permutar: 3.3712048203646675E7, Coste con permutacion: 3.3708628125574104E7

Permutacion Pos1: (14011(Ciudad: 118)) -> Pos2: (11962(Ciudad: 8569)). Coste sin permutar: 3.3708628125574104E7, Coste con permutacion: 3.370410130424077E7

Permutacion Pos1: (3385(Ciudad: 17318)) -> Pos2: (10280(Ciudad: 3364)). Coste sin permutar: 3.370410130424077E7, Coste con permutacion: 3.36996574098986E7

Permutacion Pos1: (7716(Ciudad: 4890)) -> Pos2: (1772(Ciudad: 3026)). Coste sin permutar: 3.36996574098986E7, Coste con permutacion: 3.369650669418641E7

Permutacion Pos1: (6583(Ciudad: 15745)) -> Pos2: (4662(Ciudad: 12528)). Coste sin permutar: 3.369650669418641E7, Coste con permutacion: 3.369338928920595E7

Permutacion Pos1: (11996(Ciudad: 9155)) -> Pos2: (15011(Ciudad: 134)). Coste sin permutar: 3.369338928920595E7, Coste con permutacion: 3.3687812944029786E7

Permutacion Pos1: (13436(Ciudad: 7641)) -> Pos2: (4940(Ciudad: 15698)). Coste sin permutar: 3.3687812944029786E7, Coste con permutacion: 3.368348753276438E7

Permutacion Pos1: (4117(Ciudad: 16869)) -> Pos2: (18344(Ciudad: 7084)). Coste sin permutar: 3.368348753276438E7, Coste con permutacion: 3.3677932653186E7

Permutacion Pos1: (7257(Ciudad: 7880)) -> Pos2: (16199(Ciudad: 9533)). Coste sin permutar: 3.3677932653186E7, Coste con permutacion: 3.3669221089174144E7

Permutacion Pos1: (5740(Ciudad: 12711)) -> Pos2: (15065(Ciudad: 15599)). Coste sin permutar: 3.3669221089174144E7, Coste con permutacion: 3.366410192303115E7

Permutacion Pos1: (18468(Ciudad: 12857)) -> Pos2: (3943(Ciudad: 16946)). Coste sin permutar: 3.366410192303115E7, Coste con permutacion: 3.365785205888021E7

Permutacion Pos1: (4244(Ciudad: 18097)) -> Pos2: (16515(Ciudad: 6910)). Coste sin permutar: 3.365785205888021E7, Coste con permutacion: 3.3653580296296045E7

Permutacion Pos1: (17726(Ciudad: 5329)) -> Pos2: (1979(Ciudad: 12986)). Coste sin permutar: 3.3653580296296045E7, Coste con permutacion: 3.364690991525442E7

Permutacion Pos1: (4658(Ciudad: 16902)) -> Pos2: (13709(Ciudad: 2484)). Coste sin permutar: 3.364690991525442E7, Coste con permutacion: 3.364343682315101E7

Permutacion Pos1: (13987(Ciudad: 9023)) -> Pos2: (4152(Ciudad: 16330)). Coste sin permutar: 3.364343682315101E7, Coste con permutacion: 3.363889784770168E7

Permutacion Pos1: (17213(Ciudad: 12250)) -> Pos2: (4033(Ciudad: 11395)). Coste sin permutar: 3.363889784770168E7, Coste con permutacion: 3.363603316368877E7

Permutacion Pos1: (3524(Ciudad: 16563)) -> Pos2: (16532(Ciudad: 4785)). Coste sin permutar: 3.363603316368877E7, Coste con permutacion: 3.3631814835449815E7

Permutacion Pos1: (13301(Ciudad: 16147)) -> Pos2: (5703(Ciudad: 3796)). Coste sin permutar: 3.3631814835449815E7, Coste con permutacion: 3.362935490230696E7

Permutacion Pos1: (7623(Ciudad: 9014)) -> Pos2: (2282(Ciudad: 13183)). Coste sin permutar: 3.362935490230696E7, Coste con permutacion: 3.362172772995338E7

Permutacion Pos1: (10504(Ciudad: 10646)) -> Pos2: (12872(Ciudad: 6148)). Coste sin permutar: 3.362172772995338E7, Coste con permutacion: 3.361800530664102E7

Permutacion Pos1: (1625(Ciudad: 14661)) -> Pos2: (14412(Ciudad: 5000)). Coste sin permutar: 3.361800530664102E7, Coste con permutacion: 3.361151104936402E7

Permutacion Pos1: (8971(Ciudad: 7059)) -> Pos2: (13112(Ciudad: 3513)). Coste sin permutar: 3.361151104936402E7, Coste con permutacion: 3.360334811193981E7

Permutacion Pos1: (7253(Ciudad: 14802)) -> Pos2: (2756(Ciudad: 13321)). Coste sin permutar: 3.360334811193981E7, Coste con permutacion: 3.3599008621275365E7

Permutacion Pos1: (14366(Ciudad: 1493)) -> Pos2: (6698(Ciudad: 12152)). Coste sin permutar: 3.3599008621275365E7, Coste con permutacion: 3.359057294481191E7

Permutacion Pos1: (10526(Ciudad: 5015)) -> Pos2: (12922(Ciudad: 6480)). Coste sin permutar: 3.359057294481191E7, Coste con permutacion: 3.35849688000141E7

Permutacion Pos1: (11158(Ciudad: 17068)) -> Pos2: (9649(Ciudad: 226)). Coste sin permutar: 3.35849688000141E7, Coste con permutacion: 3.357873837863566E7

Permutacion Pos1: (14716(Ciudad: 10803)) -> Pos2: (17476(Ciudad: 16454)). Coste sin permutar: 3.357873837863566E7, Coste con permutacion: 3.35721168629447E7

Permutacion Pos1: (14712(Ciudad: 4132)) -> Pos2: (12710(Ciudad: 15730)). Coste sin permutar: 3.35721168629447E7, Coste con permutacion: 3.356666378700872E7

Permutacion Pos1: (14658(Ciudad: 12265)) -> Pos2: (9378(Ciudad: 17073)). Coste sin permutar: 3.356666378700872E7, Coste con permutacion: 3.356223648481852E7

Permutacion Pos1: (1668(Ciudad: 8318)) -> Pos2: (12644(Ciudad: 11108)). Coste sin permutar: 3.356223648481852E7, Coste con permutacion: 3.355781196738546E7

Permutacion Pos1: (736(Ciudad: 8142)) -> Pos2: (150(Ciudad: 6276)). Coste sin permutar: 3.355781196738546E7, Coste con permutacion: 3.3552937345492277E7

Permutacion Pos1: (15073(Ciudad: 11834)) -> Pos2: (4644(Ciudad: 5304)). Coste sin permutar: 3.3552937345492277E7, Coste con permutacion: 3.354930412739969E7

Permutacion Pos1: (8704(Ciudad: 7536)) -> Pos2: (12464(Ciudad: 4452)). Coste sin permutar: 3.354930412739969E7, Coste con permutacion: 3.354555364422649E7

Permutacion Pos1: (12784(Ciudad: 13035)) -> Pos2: (13747(Ciudad: 13762)). Coste sin permutar: 3.354555364422649E7, Coste con permutacion: 3.3542233782896794E7

Permutacion Pos1: (3566(Ciudad: 2938)) -> Pos2: (5254(Ciudad: 5513)). Coste sin permutar: 3.3542233782896794E7, Coste con permutacion: 3.3540231926696885E7

Permutacion Pos1: (9631(Ciudad: 8207)) -> Pos2: (7791(Ciudad: 2568)). Coste sin permutar: 3.3540231926696885E7, Coste con permutacion: 3.3535764989061326E7

Permutacion Pos1: (7016(Ciudad: 7110)) -> Pos2: (14960(Ciudad: 16415)). Coste sin permutar: 3.3535764989061326E7, Coste con permutacion: 3.353055770895372E7

Permutacion Pos1: (8721(Ciudad: 12775)) -> Pos2: (14828(Ciudad: 13228)). Coste sin permutar: 3.353055770895372E7, Coste con permutacion: 3.3525948254393782E7

Permutacion Pos1: (13714(Ciudad: 6438)) -> Pos2: (3747(Ciudad: 3911)). Coste sin permutar: 3.3525948254393782E7, Coste con permutacion: 3.3519718119827118E7

Permutacion Pos1: (11477(Ciudad: 4745)) -> Pos2: (4763(Ciudad: 14697)). Coste sin permutar: 3.3519718119827118E7, Coste con permutacion: 3.351542392789071E7

Permutacion Pos1: (5380(Ciudad: 13631)) -> Pos2: (13607(Ciudad: 14622)). Coste sin permutar: 3.351542392789071E7, Coste con permutacion: 3.3512447939170893E7

Permutacion Pos1: (5846(Ciudad: 6275)) -> Pos2: (861(Ciudad: 8206)). Coste sin permutar: 3.3512447939170893E7, Coste con permutacion: 3.350815276924059E7

Permutacion Pos1: (8749(Ciudad: 15297)) -> Pos2: (8210(Ciudad: 5139)). Coste sin permutar: 3.350815276924059E7, Coste con permutacion: 3.350184379085488E7

Permutacion Pos1: (17333(Ciudad: 9357)) -> Pos2: (16761(Ciudad: 13373)). Coste sin permutar: 3.350184379085488E7, Coste con permutacion: 3.3497124984693334E7

Permutacion Pos1: (18428(Ciudad: 11562)) -> Pos2: (2589(Ciudad: 6434)). Coste sin permutar: 3.3497124984693334E7, Coste con permutacion: 3.3494000217251793E7

Permutacion Pos1: (9273(Ciudad: 17206)) -> Pos2: (18254(Ciudad: 2656)). Coste sin permutar: 3.3494000217251793E7, Coste con permutacion: 3.3485125544099927E7

Permutacion Pos1: (1671(Ciudad: 5335)) -> Pos2: (6983(Ciudad: 15273)). Coste sin permutar: 3.3485125544099927E7, Coste con permutacion: 3.347951992500241E7

Permutacion Pos1: (15873(Ciudad: 2062)) -> Pos2: (5925(Ciudad: 2687)). Coste sin permutar: 3.347951992500241E7, Coste con permutacion: 3.3474313476478975E7

Permutacion Pos1: (16734(Ciudad: 17767)) -> Pos2: (16723(Ciudad: 16556)). Coste sin permutar: 3.3474313476478975E7, Coste con permutacion: 3.3469915947347343E7

Permutacion Pos1: (9861(Ciudad: 3808)) -> Pos2: (7859(Ciudad: 5727)). Coste sin permutar: 3.3469915947347343E7, Coste con permutacion: 3.3463731333918557E7

Permutacion Pos1: (7591(Ciudad: 12394)) -> Pos2: (8911(Ciudad: 4920)). Coste sin permutar: 3.3463731333918557E7, Coste con permutacion: 3.345809127117407E7

Permutacion Pos1: (4364(Ciudad: 543)) -> Pos2: (10314(Ciudad: 2662)). Coste sin permutar: 3.345809127117407E7, Coste con permutacion: 3.345404787437495E7

Permutacion Pos1: (16637(Ciudad: 10473)) -> Pos2: (11538(Ciudad: 16548)). Coste sin permutar: 3.345404787437495E7, Coste con permutacion: 3.3447311274815533E7

Permutacion Pos1: (17423(Ciudad: 3532)) -> Pos2: (10511(Ciudad: 13889)). Coste sin permutar: 3.3447311274815533E7, Coste con permutacion: 3.3442586713235017E7

Permutacion Pos1: (8469(Ciudad: 4078)) -> Pos2: (5787(Ciudad: 899)). Coste sin permutar: 3.3442586713235017E7, Coste con permutacion: 3.343868618321102E7

Permutacion Pos1: (8813(Ciudad: 7759)) -> Pos2: (8635(Ciudad: 16937)). Coste sin permutar: 3.343868618321102E7, Coste con permutacion: 3.3434766146621607E7

Permutacion Pos1: (11674(Ciudad: 7275)) -> Pos2: (7129(Ciudad: 482)). Coste sin permutar: 3.3434766146621607E7, Coste con permutacion: 3.34287470341949E7

Permutacion Pos1: (1400(Ciudad: 16627)) -> Pos2: (13682(Ciudad: 14764)). Coste sin permutar: 3.34287470341949E7, Coste con permutacion: 3.3424698840423E7

