Archivo: a280.tsp, semilla: 95215391

Permutacion Pos1: (6089(Ciudad: 2346)) -> Pos2: (8338(Ciudad: 15415)). Coste sin permutar: 3.0299987452999152E7, Coste con permutacion: 3.0297596785397887E7

Permutacion Pos1: (15206(Ciudad: 6582)) -> Pos2: (14572(Ciudad: 13010)). Coste sin permutar: 3.0297596785397887E7, Coste con permutacion: 3.0289847987113737E7

Permutacion Pos1: (1921(Ciudad: 17879)) -> Pos2: (17062(Ciudad: 15016)). Coste sin permutar: 3.0289847987113737E7, Coste con permutacion: 3.0282546115251176E7

Permutacion Pos1: (1330(Ciudad: 2540)) -> Pos2: (5913(Ciudad: 5508)). Coste sin permutar: 3.0282546115251176E7, Coste con permutacion: 3.0278733600337155E7

Permutacion Pos1: (1456(Ciudad: 16948)) -> Pos2: (14489(Ciudad: 6048)). Coste sin permutar: 3.0278733600337155E7, Coste con permutacion: 3.0274674713386543E7

Permutacion Pos1: (12554(Ciudad: 3786)) -> Pos2: (2970(Ciudad: 16669)). Coste sin permutar: 3.0274674713386543E7, Coste con permutacion: 3.027057792113524E7

Permutacion Pos1: (10495(Ciudad: 13577)) -> Pos2: (9522(Ciudad: 7197)). Coste sin permutar: 3.027057792113524E7, Coste con permutacion: 3.026881073538147E7

Permutacion Pos1: (1242(Ciudad: 4493)) -> Pos2: (12184(Ciudad: 14657)). Coste sin permutar: 3.026881073538147E7, Coste con permutacion: 3.0265020848848987E7

Permutacion Pos1: (16973(Ciudad: 2825)) -> Pos2: (6041(Ciudad: 7622)). Coste sin permutar: 3.0265020848848987E7, Coste con permutacion: 3.0261657861032676E7

Permutacion Pos1: (9177(Ciudad: 17462)) -> Pos2: (11083(Ciudad: 16652)). Coste sin permutar: 3.0261657861032676E7, Coste con permutacion: 3.0258097954268448E7

Permutacion Pos1: (10518(Ciudad: 2510)) -> Pos2: (4682(Ciudad: 996)). Coste sin permutar: 3.0258097954268448E7, Coste con permutacion: 3.025575691473135E7

Permutacion Pos1: (5189(Ciudad: 8626)) -> Pos2: (735(Ciudad: 3445)). Coste sin permutar: 3.025575691473135E7, Coste con permutacion: 3.025220751882135E7

Permutacion Pos1: (9039(Ciudad: 2190)) -> Pos2: (9248(Ciudad: 16990)). Coste sin permutar: 3.025220751882135E7, Coste con permutacion: 3.0249551703387845E7

Permutacion Pos1: (6968(Ciudad: 12003)) -> Pos2: (15265(Ciudad: 14532)). Coste sin permutar: 3.0249551703387845E7, Coste con permutacion: 3.02464780972065E7

Permutacion Pos1: (2581(Ciudad: 7705)) -> Pos2: (826(Ciudad: 4705)). Coste sin permutar: 3.02464780972065E7, Coste con permutacion: 3.024323744800765E7

Permutacion Pos1: (11063(Ciudad: 4212)) -> Pos2: (10002(Ciudad: 5091)). Coste sin permutar: 3.024323744800765E7, Coste con permutacion: 3.024066949648702E7

Permutacion Pos1: (1651(Ciudad: 6058)) -> Pos2: (11929(Ciudad: 14374)). Coste sin permutar: 3.024066949648702E7, Coste con permutacion: 3.0234890700179737E7

Permutacion Pos1: (8543(Ciudad: 9951)) -> Pos2: (15059(Ciudad: 4331)). Coste sin permutar: 3.0234890700179737E7, Coste con permutacion: 3.0229801183394432E7

Permutacion Pos1: (1434(Ciudad: 12198)) -> Pos2: (2304(Ciudad: 8336)). Coste sin permutar: 3.0229801183394432E7, Coste con permutacion: 3.02270530694089E7

Permutacion Pos1: (4136(Ciudad: 8344)) -> Pos2: (1271(Ciudad: 12297)). Coste sin permutar: 3.02270530694089E7, Coste con permutacion: 3.022501529194094E7

Permutacion Pos1: (14137(Ciudad: 14305)) -> Pos2: (546(Ciudad: 12958)). Coste sin permutar: 3.022501529194094E7, Coste con permutacion: 3.0223220883848555E7

Permutacion Pos1: (10068(Ciudad: 10217)) -> Pos2: (12773(Ciudad: 13210)). Coste sin permutar: 3.0223220883848555E7, Coste con permutacion: 3.022109599548535E7

Permutacion Pos1: (14324(Ciudad: 12011)) -> Pos2: (15719(Ciudad: 5628)). Coste sin permutar: 3.022109599548535E7, Coste con permutacion: 3.0218048154460758E7

Permutacion Pos1: (12062(Ciudad: 13165)) -> Pos2: (7906(Ciudad: 17623)). Coste sin permutar: 3.0218048154460758E7, Coste con permutacion: 3.0213969251066215E7

Permutacion Pos1: (15182(Ciudad: 13711)) -> Pos2: (14422(Ciudad: 12982)). Coste sin permutar: 3.0213969251066215E7, Coste con permutacion: 3.0211230337469038E7

Permutacion Pos1: (3898(Ciudad: 13461)) -> Pos2: (10905(Ciudad: 15449)). Coste sin permutar: 3.0211230337469038E7, Coste con permutacion: 3.0207216784779634E7

Permutacion Pos1: (14988(Ciudad: 4852)) -> Pos2: (2780(Ciudad: 9597)). Coste sin permutar: 3.0207216784779634E7, Coste con permutacion: 3.0203563370619647E7

Permutacion Pos1: (8423(Ciudad: 17603)) -> Pos2: (11683(Ciudad: 3611)). Coste sin permutar: 3.0203563370619647E7, Coste con permutacion: 3.0200300704895545E7

Permutacion Pos1: (14611(Ciudad: 1348)) -> Pos2: (7576(Ciudad: 17957)). Coste sin permutar: 3.0200300704895545E7, Coste con permutacion: 3.0198456248696163E7

Permutacion Pos1: (3719(Ciudad: 12818)) -> Pos2: (13171(Ciudad: 4582)). Coste sin permutar: 3.0198456248696163E7, Coste con permutacion: 3.019664530835727E7

Permutacion Pos1: (9211(Ciudad: 7041)) -> Pos2: (17915(Ciudad: 4906)). Coste sin permutar: 3.019664530835727E7, Coste con permutacion: 3.019467689197156E7

Permutacion Pos1: (8154(Ciudad: 17718)) -> Pos2: (12168(Ciudad: 14853)). Coste sin permutar: 3.019467689197156E7, Coste con permutacion: 3.0191980865303863E7

Permutacion Pos1: (12005(Ciudad: 14972)) -> Pos2: (15236(Ciudad: 19)). Coste sin permutar: 3.0191980865303863E7, Coste con permutacion: 3.018983054600327E7

Permutacion Pos1: (12386(Ciudad: 10381)) -> Pos2: (14429(Ciudad: 10268)). Coste sin permutar: 3.018983054600327E7, Coste con permutacion: 3.0184758409951597E7

Permutacion Pos1: (13026(Ciudad: 13367)) -> Pos2: (11033(Ciudad: 16343)). Coste sin permutar: 3.0184758409951597E7, Coste con permutacion: 3.0181995331081342E7

Permutacion Pos1: (9233(Ciudad: 9988)) -> Pos2: (1558(Ciudad: 7226)). Coste sin permutar: 3.0181995331081342E7, Coste con permutacion: 3.0180022710339718E7

Permutacion Pos1: (4824(Ciudad: 5687)) -> Pos2: (15659(Ciudad: 4112)). Coste sin permutar: 3.0180022710339718E7, Coste con permutacion: 3.0176051342150792E7

Permutacion Pos1: (18446(Ciudad: 2746)) -> Pos2: (5681(Ciudad: 17059)). Coste sin permutar: 3.0176051342150792E7, Coste con permutacion: 3.0171159814754624E7

Permutacion Pos1: (14221(Ciudad: 3890)) -> Pos2: (13271(Ciudad: 10630)). Coste sin permutar: 3.0171159814754624E7, Coste con permutacion: 3.0166940967517577E7

Permutacion Pos1: (11632(Ciudad: 10951)) -> Pos2: (7782(Ciudad: 10916)). Coste sin permutar: 3.0166940967517577E7, Coste con permutacion: 3.016594477928649E7

Permutacion Pos1: (2617(Ciudad: 16063)) -> Pos2: (7633(Ciudad: 7452)). Coste sin permutar: 3.016594477928649E7, Coste con permutacion: 3.01612927171999E7

Permutacion Pos1: (16848(Ciudad: 9294)) -> Pos2: (200(Ciudad: 17514)). Coste sin permutar: 3.01612927171999E7, Coste con permutacion: 3.015922630077843E7

Permutacion Pos1: (8711(Ciudad: 13933)) -> Pos2: (15594(Ciudad: 2395)). Coste sin permutar: 3.015922630077843E7, Coste con permutacion: 3.0156919807151165E7

Permutacion Pos1: (7818(Ciudad: 4814)) -> Pos2: (5939(Ciudad: 13305)). Coste sin permutar: 3.0156919807151165E7, Coste con permutacion: 3.0154024034620505E7

Permutacion Pos1: (372(Ciudad: 7811)) -> Pos2: (4553(Ciudad: 6838)). Coste sin permutar: 3.0154024034620505E7, Coste con permutacion: 3.014974903267729E7

Permutacion Pos1: (4572(Ciudad: 4106)) -> Pos2: (2798(Ciudad: 7394)). Coste sin permutar: 3.014974903267729E7, Coste con permutacion: 3.014777240625049E7

Permutacion Pos1: (16142(Ciudad: 4269)) -> Pos2: (3762(Ciudad: 11042)). Coste sin permutar: 3.014777240625049E7, Coste con permutacion: 3.0145524641969148E7

Permutacion Pos1: (17878(Ciudad: 1202)) -> Pos2: (10408(Ciudad: 8332)). Coste sin permutar: 3.0145524641969148E7, Coste con permutacion: 3.014166740064808E7

Permutacion Pos1: (3830(Ciudad: 9521)) -> Pos2: (16291(Ciudad: 11181)). Coste sin permutar: 3.014166740064808E7, Coste con permutacion: 3.013813479351057E7

Permutacion Pos1: (13928(Ciudad: 17550)) -> Pos2: (14797(Ciudad: 8624)). Coste sin permutar: 3.013813479351057E7, Coste con permutacion: 3.0136165864043187E7

Permutacion Pos1: (2990(Ciudad: 12812)) -> Pos2: (16963(Ciudad: 3711)). Coste sin permutar: 3.0136165864043187E7, Coste con permutacion: 3.0133937550315216E7

Permutacion Pos1: (6870(Ciudad: 6031)) -> Pos2: (14288(Ciudad: 11609)). Coste sin permutar: 3.0133937550315216E7, Coste con permutacion: 3.013067746332934E7

Permutacion Pos1: (13051(Ciudad: 13025)) -> Pos2: (11315(Ciudad: 9624)). Coste sin permutar: 3.013067746332934E7, Coste con permutacion: 3.012757808384897E7

Permutacion Pos1: (13766(Ciudad: 206)) -> Pos2: (12111(Ciudad: 4637)). Coste sin permutar: 3.012757808384897E7, Coste con permutacion: 3.012389531472277E7

Permutacion Pos1: (14596(Ciudad: 5137)) -> Pos2: (15871(Ciudad: 12708)). Coste sin permutar: 3.012389531472277E7, Coste con permutacion: 3.0121595363180537E7

Permutacion Pos1: (3168(Ciudad: 10404)) -> Pos2: (6292(Ciudad: 10864)). Coste sin permutar: 3.0121595363180537E7, Coste con permutacion: 3.011915344424439E7

Permutacion Pos1: (11568(Ciudad: 13628)) -> Pos2: (13708(Ciudad: 9518)). Coste sin permutar: 3.011915344424439E7, Coste con permutacion: 3.0116810727013677E7

Permutacion Pos1: (12093(Ciudad: 15877)) -> Pos2: (16960(Ciudad: 17703)). Coste sin permutar: 3.0116810727013677E7, Coste con permutacion: 3.011424706433939E7

Permutacion Pos1: (12619(Ciudad: 15328)) -> Pos2: (16409(Ciudad: 17231)). Coste sin permutar: 3.011424706433939E7, Coste con permutacion: 3.011038363856516E7

Permutacion Pos1: (1337(Ciudad: 16315)) -> Pos2: (6816(Ciudad: 7923)). Coste sin permutar: 3.011038363856516E7, Coste con permutacion: 3.010839053534416E7

Permutacion Pos1: (12946(Ciudad: 13178)) -> Pos2: (17152(Ciudad: 17241)). Coste sin permutar: 3.010839053534416E7, Coste con permutacion: 3.0105874782811455E7

Permutacion Pos1: (3056(Ciudad: 7368)) -> Pos2: (297(Ciudad: 4302)). Coste sin permutar: 3.0105874782811455E7, Coste con permutacion: 3.010232698957344E7

Permutacion Pos1: (8018(Ciudad: 6790)) -> Pos2: (12771(Ciudad: 8769)). Coste sin permutar: 3.010232698957344E7, Coste con permutacion: 3.0098675375494245E7

Permutacion Pos1: (11652(Ciudad: 5713)) -> Pos2: (7357(Ciudad: 10490)). Coste sin permutar: 3.0098675375494245E7, Coste con permutacion: 3.0095716551370196E7

Permutacion Pos1: (8764(Ciudad: 15285)) -> Pos2: (6561(Ciudad: 1155)). Coste sin permutar: 3.0095716551370196E7, Coste con permutacion: 3.009337571283289E7

Permutacion Pos1: (6853(Ciudad: 11468)) -> Pos2: (8293(Ciudad: 9295)). Coste sin permutar: 3.009337571283289E7, Coste con permutacion: 3.008810377858367E7

Permutacion Pos1: (12707(Ciudad: 13389)) -> Pos2: (14880(Ciudad: 1208)). Coste sin permutar: 3.008810377858367E7, Coste con permutacion: 3.0085933394186124E7

Permutacion Pos1: (12502(Ciudad: 11062)) -> Pos2: (4470(Ciudad: 11078)). Coste sin permutar: 3.0085933394186124E7, Coste con permutacion: 3.0083599729893208E7

Permutacion Pos1: (7595(Ciudad: 16949)) -> Pos2: (18498(Ciudad: 1533)). Coste sin permutar: 3.0083599729893208E7, Coste con permutacion: 3.0079813910947222E7

Permutacion Pos1: (878(Ciudad: 7586)) -> Pos2: (11439(Ciudad: 6215)). Coste sin permutar: 3.0079813910947222E7, Coste con permutacion: 3.0077904567261655E7

Permutacion Pos1: (10940(Ciudad: 16587)) -> Pos2: (9410(Ciudad: 7341)). Coste sin permutar: 3.0077904567261655E7, Coste con permutacion: 3.0073861881909106E7

Permutacion Pos1: (9684(Ciudad: 6626)) -> Pos2: (7559(Ciudad: 6251)). Coste sin permutar: 3.0073861881909106E7, Coste con permutacion: 3.0070155313264217E7

Permutacion Pos1: (9949(Ciudad: 12444)) -> Pos2: (11862(Ciudad: 7472)). Coste sin permutar: 3.0070155313264217E7, Coste con permutacion: 3.0068039173278857E7

Permutacion Pos1: (17698(Ciudad: 8849)) -> Pos2: (16193(Ciudad: 7497)). Coste sin permutar: 3.0068039173278857E7, Coste con permutacion: 3.006492558751477E7

Permutacion Pos1: (5897(Ciudad: 718)) -> Pos2: (10828(Ciudad: 869)). Coste sin permutar: 3.006492558751477E7, Coste con permutacion: 3.0062146701895766E7

Permutacion Pos1: (14962(Ciudad: 17413)) -> Pos2: (18392(Ciudad: 6258)). Coste sin permutar: 3.0062146701895766E7, Coste con permutacion: 3.0058104048804097E7

Permutacion Pos1: (17052(Ciudad: 1620)) -> Pos2: (3470(Ciudad: 5088)). Coste sin permutar: 3.0058104048804097E7, Coste con permutacion: 3.005487762245438E7

Permutacion Pos1: (2388(Ciudad: 11081)) -> Pos2: (17221(Ciudad: 5266)). Coste sin permutar: 3.005487762245438E7, Coste con permutacion: 3.005255444671186E7

Permutacion Pos1: (5334(Ciudad: 18475)) -> Pos2: (14912(Ciudad: 11932)). Coste sin permutar: 3.005255444671186E7, Coste con permutacion: 3.0048451394007646E7

Permutacion Pos1: (3141(Ciudad: 4405)) -> Pos2: (2150(Ciudad: 12313)). Coste sin permutar: 3.0048451394007646E7, Coste con permutacion: 3.0046474194881663E7

Permutacion Pos1: (11335(Ciudad: 4597)) -> Pos2: (2974(Ciudad: 4618)). Coste sin permutar: 3.0046474194881663E7, Coste con permutacion: 3.004348357848807E7

Permutacion Pos1: (17113(Ciudad: 2555)) -> Pos2: (9110(Ciudad: 13924)). Coste sin permutar: 3.004348357848807E7, Coste con permutacion: 3.0039839606376808E7

Permutacion Pos1: (6033(Ciudad: 16527)) -> Pos2: (7568(Ciudad: 10843)). Coste sin permutar: 3.0039839606376808E7, Coste con permutacion: 3.003592664369726E7

Permutacion Pos1: (6593(Ciudad: 15835)) -> Pos2: (12970(Ciudad: 8585)). Coste sin permutar: 3.003592664369726E7, Coste con permutacion: 3.003227057005535E7

Permutacion Pos1: (18009(Ciudad: 6461)) -> Pos2: (12728(Ciudad: 6426)). Coste sin permutar: 3.003227057005535E7, Coste con permutacion: 3.0028382894595932E7

Permutacion Pos1: (4629(Ciudad: 6565)) -> Pos2: (3695(Ciudad: 5082)). Coste sin permutar: 3.0028382894595932E7, Coste con permutacion: 3.00265445735917E7

Permutacion Pos1: (12373(Ciudad: 12643)) -> Pos2: (6784(Ciudad: 6153)). Coste sin permutar: 3.00265445735917E7, Coste con permutacion: 3.002361880972347E7

Permutacion Pos1: (459(Ciudad: 10673)) -> Pos2: (4606(Ciudad: 14255)). Coste sin permutar: 3.002361880972347E7, Coste con permutacion: 3.001975958940761E7

Permutacion Pos1: (15678(Ciudad: 14915)) -> Pos2: (8462(Ciudad: 10527)). Coste sin permutar: 3.001975958940761E7, Coste con permutacion: 3.0017117999419145E7

Permutacion Pos1: (12957(Ciudad: 16400)) -> Pos2: (6650(Ciudad: 12090)). Coste sin permutar: 3.0017117999419145E7, Coste con permutacion: 3.0013917006092355E7

Permutacion Pos1: (15231(Ciudad: 10521)) -> Pos2: (7697(Ciudad: 18177)). Coste sin permutar: 3.0013917006092355E7, Coste con permutacion: 3.00105633189068E7

Permutacion Pos1: (5703(Ciudad: 1947)) -> Pos2: (9022(Ciudad: 10491)). Coste sin permutar: 3.00105633189068E7, Coste con permutacion: 3.0008073655853517E7

Permutacion Pos1: (1396(Ciudad: 10620)) -> Pos2: (14963(Ciudad: 5810)). Coste sin permutar: 3.0008073655853517E7, Coste con permutacion: 3.0003914026090972E7

Permutacion Pos1: (12534(Ciudad: 6739)) -> Pos2: (849(Ciudad: 17751)). Coste sin permutar: 3.0003914026090972E7, Coste con permutacion: 3.000260364154679E7

Permutacion Pos1: (1132(Ciudad: 16462)) -> Pos2: (12854(Ciudad: 6866)). Coste sin permutar: 3.000260364154679E7, Coste con permutacion: 3.0001122757013466E7

Permutacion Pos1: (10762(Ciudad: 16219)) -> Pos2: (16580(Ciudad: 344)). Coste sin permutar: 3.0001122757013466E7, Coste con permutacion: 2.9998211117293846E7

Permutacion Pos1: (14519(Ciudad: 10583)) -> Pos2: (1145(Ciudad: 7294)). Coste sin permutar: 2.9998211117293846E7, Coste con permutacion: 2.9996482850525793E7

Permutacion Pos1: (6228(Ciudad: 16852)) -> Pos2: (10016(Ciudad: 2227)). Coste sin permutar: 2.9996482850525793E7, Coste con permutacion: 2.9993820628631264E7

Permutacion Pos1: (6168(Ciudad: 4072)) -> Pos2: (4002(Ciudad: 2244)). Coste sin permutar: 2.9993820628631264E7, Coste con permutacion: 2.999164939678317E7

Permutacion Pos1: (584(Ciudad: 4102)) -> Pos2: (7258(Ciudad: 6324)). Coste sin permutar: 2.999164939678317E7, Coste con permutacion: 2.999000078539312E7

Permutacion Pos1: (5715(Ciudad: 17024)) -> Pos2: (4868(Ciudad: 3025)). Coste sin permutar: 2.999000078539312E7, Coste con permutacion: 2.9984755579722498E7

Permutacion Pos1: (571(Ciudad: 2739)) -> Pos2: (6416(Ciudad: 9747)). Coste sin permutar: 2.9984755579722498E7, Coste con permutacion: 2.998041422653861E7

Permutacion Pos1: (1151(Ciudad: 3523)) -> Pos2: (4696(Ciudad: 14589)). Coste sin permutar: 2.998041422653861E7, Coste con permutacion: 2.997704989832075E7

Permutacion Pos1: (8181(Ciudad: 12857)) -> Pos2: (4634(Ciudad: 7745)). Coste sin permutar: 2.997704989832075E7, Coste con permutacion: 2.9974709751306392E7

Permutacion Pos1: (13653(Ciudad: 13543)) -> Pos2: (14948(Ciudad: 18051)). Coste sin permutar: 2.9974709751306392E7, Coste con permutacion: 2.997149336881228E7

Permutacion Pos1: (3248(Ciudad: 18333)) -> Pos2: (18044(Ciudad: 12398)). Coste sin permutar: 2.997149336881228E7, Coste con permutacion: 2.9967972467755094E7

Permutacion Pos1: (14319(Ciudad: 11056)) -> Pos2: (15705(Ciudad: 16090)). Coste sin permutar: 2.9967972467755094E7, Coste con permutacion: 2.9964990909183156E7

Permutacion Pos1: (17751(Ciudad: 3083)) -> Pos2: (6352(Ciudad: 14017)). Coste sin permutar: 2.9964990909183156E7, Coste con permutacion: 2.9962398750092674E7

Permutacion Pos1: (6217(Ciudad: 1752)) -> Pos2: (11934(Ciudad: 942)). Coste sin permutar: 2.9962398750092674E7, Coste con permutacion: 2.995787698200975E7

Permutacion Pos1: (8184(Ciudad: 1554)) -> Pos2: (6958(Ciudad: 9768)). Coste sin permutar: 2.995787698200975E7, Coste con permutacion: 2.9954780750092357E7

Permutacion Pos1: (9171(Ciudad: 4193)) -> Pos2: (8936(Ciudad: 11355)). Coste sin permutar: 2.9954780750092357E7, Coste con permutacion: 2.9953803408410333E7

Permutacion Pos1: (5313(Ciudad: 9898)) -> Pos2: (14214(Ciudad: 16078)). Coste sin permutar: 2.9953803408410333E7, Coste con permutacion: 2.9951487225816675E7

Permutacion Pos1: (8685(Ciudad: 11032)) -> Pos2: (8547(Ciudad: 10480)). Coste sin permutar: 2.9951487225816675E7, Coste con permutacion: 2.994988517715315E7

Permutacion Pos1: (6742(Ciudad: 11923)) -> Pos2: (13506(Ciudad: 1871)). Coste sin permutar: 2.994988517715315E7, Coste con permutacion: 2.9945912096892204E7

Permutacion Pos1: (16008(Ciudad: 14090)) -> Pos2: (87(Ciudad: 8690)). Coste sin permutar: 2.9945912096892204E7, Coste con permutacion: 2.994436653934836E7

Permutacion Pos1: (12089(Ciudad: 3740)) -> Pos2: (6086(Ciudad: 14923)). Coste sin permutar: 2.994436653934836E7, Coste con permutacion: 2.9941188274365056E7

Permutacion Pos1: (8619(Ciudad: 58)) -> Pos2: (9462(Ciudad: 1793)). Coste sin permutar: 2.9941188274365056E7, Coste con permutacion: 2.993741915154777E7

Permutacion Pos1: (13968(Ciudad: 4147)) -> Pos2: (3361(Ciudad: 11975)). Coste sin permutar: 2.993741915154777E7, Coste con permutacion: 2.9933248319720007E7

Permutacion Pos1: (779(Ciudad: 8426)) -> Pos2: (10634(Ciudad: 14350)). Coste sin permutar: 2.9933248319720007E7, Coste con permutacion: 2.9931325449649632E7

Permutacion Pos1: (10338(Ciudad: 12013)) -> Pos2: (5419(Ciudad: 8793)). Coste sin permutar: 2.9931325449649632E7, Coste con permutacion: 2.992713014479255E7

Permutacion Pos1: (9281(Ciudad: 13979)) -> Pos2: (17818(Ciudad: 8248)). Coste sin permutar: 2.992713014479255E7, Coste con permutacion: 2.9922590100877166E7

Permutacion Pos1: (16106(Ciudad: 244)) -> Pos2: (17398(Ciudad: 14012)). Coste sin permutar: 2.9922590100877166E7, Coste con permutacion: 2.9918420524466123E7

Permutacion Pos1: (12888(Ciudad: 1812)) -> Pos2: (6435(Ciudad: 15642)). Coste sin permutar: 2.9918420524466123E7, Coste con permutacion: 2.9916280790253706E7

Permutacion Pos1: (4354(Ciudad: 1900)) -> Pos2: (7071(Ciudad: 8427)). Coste sin permutar: 2.9916280790253706E7, Coste con permutacion: 2.991218330232846E7

Permutacion Pos1: (11708(Ciudad: 7815)) -> Pos2: (16000(Ciudad: 17891)). Coste sin permutar: 2.991218330232846E7, Coste con permutacion: 2.990921284671629E7

Permutacion Pos1: (4920(Ciudad: 14126)) -> Pos2: (364(Ciudad: 5049)). Coste sin permutar: 2.990921284671629E7, Coste con permutacion: 2.99038487179816E7

Permutacion Pos1: (15739(Ciudad: 6700)) -> Pos2: (16276(Ciudad: 10974)). Coste sin permutar: 2.99038487179816E7, Coste con permutacion: 2.9902110467952773E7

Permutacion Pos1: (7372(Ciudad: 16176)) -> Pos2: (6301(Ciudad: 2681)). Coste sin permutar: 2.9902110467952773E7, Coste con permutacion: 2.9899470355048183E7

Permutacion Pos1: (12599(Ciudad: 18358)) -> Pos2: (16236(Ciudad: 16873)). Coste sin permutar: 2.9899470355048183E7, Coste con permutacion: 2.9896450477353066E7

Permutacion Pos1: (9295(Ciudad: 11729)) -> Pos2: (14557(Ciudad: 593)). Coste sin permutar: 2.9896450477353066E7, Coste con permutacion: 2.989303926402043E7

Permutacion Pos1: (12114(Ciudad: 15921)) -> Pos2: (12943(Ciudad: 12409)). Coste sin permutar: 2.989303926402043E7, Coste con permutacion: 2.989196608482486E7

Permutacion Pos1: (822(Ciudad: 7857)) -> Pos2: (17695(Ciudad: 10824)). Coste sin permutar: 2.989196608482486E7, Coste con permutacion: 2.9888549547266223E7

Permutacion Pos1: (2128(Ciudad: 575)) -> Pos2: (10815(Ciudad: 4844)). Coste sin permutar: 2.9888549547266223E7, Coste con permutacion: 2.988636630638748E7

Permutacion Pos1: (2884(Ciudad: 17114)) -> Pos2: (9619(Ciudad: 11360)). Coste sin permutar: 2.988636630638748E7, Coste con permutacion: 2.9880606952783823E7

Permutacion Pos1: (11368(Ciudad: 13566)) -> Pos2: (12328(Ciudad: 10944)). Coste sin permutar: 2.9880606952783823E7, Coste con permutacion: 2.987529428397364E7

Permutacion Pos1: (7427(Ciudad: 11900)) -> Pos2: (11312(Ciudad: 2236)). Coste sin permutar: 2.987529428397364E7, Coste con permutacion: 2.987340525052814E7

Permutacion Pos1: (7810(Ciudad: 8348)) -> Pos2: (5805(Ciudad: 13023)). Coste sin permutar: 2.987340525052814E7, Coste con permutacion: 2.9870188759412117E7

Permutacion Pos1: (6139(Ciudad: 862)) -> Pos2: (8265(Ciudad: 1918)). Coste sin permutar: 2.9870188759412117E7, Coste con permutacion: 2.9867173876245916E7

Permutacion Pos1: (16890(Ciudad: 5190)) -> Pos2: (7760(Ciudad: 15062)). Coste sin permutar: 2.9867173876245916E7, Coste con permutacion: 2.986288951667641E7

Permutacion Pos1: (14936(Ciudad: 15693)) -> Pos2: (3946(Ciudad: 15790)). Coste sin permutar: 2.986288951667641E7, Coste con permutacion: 2.985755426084274E7

Permutacion Pos1: (1355(Ciudad: 3939)) -> Pos2: (4776(Ciudad: 10530)). Coste sin permutar: 2.985755426084274E7, Coste con permutacion: 2.9852402244922858E7

Permutacion Pos1: (4744(Ciudad: 3864)) -> Pos2: (4026(Ciudad: 15250)). Coste sin permutar: 2.9852402244922858E7, Coste con permutacion: 2.9848010959166124E7

Permutacion Pos1: (15380(Ciudad: 8158)) -> Pos2: (15114(Ciudad: 5142)). Coste sin permutar: 2.9848010959166124E7, Coste con permutacion: 2.984639067058887E7

Permutacion Pos1: (5786(Ciudad: 9038)) -> Pos2: (25(Ciudad: 2577)). Coste sin permutar: 2.984639067058887E7, Coste con permutacion: 2.984291393245686E7

Permutacion Pos1: (17799(Ciudad: 3195)) -> Pos2: (7443(Ciudad: 6754)). Coste sin permutar: 2.984291393245686E7, Coste con permutacion: 2.9840561964014776E7

Permutacion Pos1: (2192(Ciudad: 3255)) -> Pos2: (3552(Ciudad: 5291)). Coste sin permutar: 2.9840561964014776E7, Coste con permutacion: 2.983857200896324E7

Permutacion Pos1: (9828(Ciudad: 18031)) -> Pos2: (14905(Ciudad: 13356)). Coste sin permutar: 2.983857200896324E7, Coste con permutacion: 2.9835329572241917E7

Permutacion Pos1: (1597(Ciudad: 5429)) -> Pos2: (9413(Ciudad: 14859)). Coste sin permutar: 2.9835329572241917E7, Coste con permutacion: 2.9834677484376065E7

Permutacion Pos1: (1586(Ciudad: 18495)) -> Pos2: (16911(Ciudad: 5659)). Coste sin permutar: 2.9834677484376065E7, Coste con permutacion: 2.9831302954680756E7

Permutacion Pos1: (3015(Ciudad: 4625)) -> Pos2: (2134(Ciudad: 5371)). Coste sin permutar: 2.9831302954680756E7, Coste con permutacion: 2.9829557646996263E7

Permutacion Pos1: (6716(Ciudad: 2612)) -> Pos2: (7312(Ciudad: 2172)). Coste sin permutar: 2.9829557646996263E7, Coste con permutacion: 2.9826441514947575E7

Permutacion Pos1: (5946(Ciudad: 17437)) -> Pos2: (13036(Ciudad: 2412)). Coste sin permutar: 2.9826441514947575E7, Coste con permutacion: 2.9821788635133855E7

Permutacion Pos1: (12665(Ciudad: 6601)) -> Pos2: (11824(Ciudad: 69)). Coste sin permutar: 2.9821788635133855E7, Coste con permutacion: 2.981423119013468E7

Permutacion Pos1: (6996(Ciudad: 18365)) -> Pos2: (15507(Ciudad: 1722)). Coste sin permutar: 2.981423119013468E7, Coste con permutacion: 2.981063253466275E7

Permutacion Pos1: (15181(Ciudad: 3399)) -> Pos2: (4065(Ciudad: 12773)). Coste sin permutar: 2.981063253466275E7, Coste con permutacion: 2.9807702891071662E7

Permutacion Pos1: (9062(Ciudad: 18)) -> Pos2: (12643(Ciudad: 12336)). Coste sin permutar: 2.9807702891071662E7, Coste con permutacion: 2.9806206395819243E7

Permutacion Pos1: (12033(Ciudad: 17234)) -> Pos2: (11237(Ciudad: 4362)). Coste sin permutar: 2.9806206395819243E7, Coste con permutacion: 2.980448877004944E7

