Archivo: a280.tsp, semilla: 53919521

Permutacion Pos1: (1509(Ciudad: 16931)) -> Pos2: (9028(Ciudad: 14461)). Coste sin permutar: 3.3049752749830704E7, Coste con permutacion: 3.3045297316123284E7

Permutacion Pos1: (10354(Ciudad: 14585)) -> Pos2: (14125(Ciudad: 7964)). Coste sin permutar: 3.3045297316123284E7, Coste con permutacion: 3.3039844264928576E7

Permutacion Pos1: (3713(Ciudad: 17915)) -> Pos2: (16585(Ciudad: 3919)). Coste sin permutar: 3.3039844264928576E7, Coste con permutacion: 3.3036356567744143E7

Permutacion Pos1: (16537(Ciudad: 3930)) -> Pos2: (2662(Ciudad: 2575)). Coste sin permutar: 3.3036356567744143E7, Coste con permutacion: 3.303351245973624E7

Permutacion Pos1: (10375(Ciudad: 1059)) -> Pos2: (8248(Ciudad: 9694)). Coste sin permutar: 3.303351245973624E7, Coste con permutacion: 3.303071052328922E7

Permutacion Pos1: (8228(Ciudad: 1183)) -> Pos2: (7657(Ciudad: 797)). Coste sin permutar: 3.303071052328922E7, Coste con permutacion: 3.3024632124191217E7

Permutacion Pos1: (6126(Ciudad: 18380)) -> Pos2: (15643(Ciudad: 4796)). Coste sin permutar: 3.3024632124191217E7, Coste con permutacion: 3.3017672684263468E7

Permutacion Pos1: (6152(Ciudad: 440)) -> Pos2: (6588(Ciudad: 14883)). Coste sin permutar: 3.3017672684263468E7, Coste con permutacion: 3.301478588808329E7

Permutacion Pos1: (14734(Ciudad: 7844)) -> Pos2: (101(Ciudad: 7716)). Coste sin permutar: 3.301478588808329E7, Coste con permutacion: 3.300791457726043E7

Permutacion Pos1: (4608(Ciudad: 11703)) -> Pos2: (17248(Ciudad: 8535)). Coste sin permutar: 3.300791457726043E7, Coste con permutacion: 3.3002060063646674E7

Permutacion Pos1: (16431(Ciudad: 17713)) -> Pos2: (14981(Ciudad: 10964)). Coste sin permutar: 3.3002060063646674E7, Coste con permutacion: 3.2998741383289494E7

Permutacion Pos1: (10549(Ciudad: 10954)) -> Pos2: (15568(Ciudad: 6288)). Coste sin permutar: 3.2998741383289494E7, Coste con permutacion: 3.299364169180092E7

Permutacion Pos1: (9199(Ciudad: 5078)) -> Pos2: (10033(Ciudad: 4342)). Coste sin permutar: 3.299364169180092E7, Coste con permutacion: 3.2986426869629808E7

Permutacion Pos1: (7173(Ciudad: 4662)) -> Pos2: (15392(Ciudad: 2697)). Coste sin permutar: 3.2986426869629808E7, Coste con permutacion: 3.2980530978951346E7

Permutacion Pos1: (11978(Ciudad: 5592)) -> Pos2: (9308(Ciudad: 6954)). Coste sin permutar: 3.2980530978951346E7, Coste con permutacion: 3.297792961042858E7

Permutacion Pos1: (2111(Ciudad: 5509)) -> Pos2: (4799(Ciudad: 4424)). Coste sin permutar: 3.297792961042858E7, Coste con permutacion: 3.2973073972434405E7

Permutacion Pos1: (16081(Ciudad: 14462)) -> Pos2: (912(Ciudad: 3006)). Coste sin permutar: 3.2973073972434405E7, Coste con permutacion: 3.2969166994529415E7

Permutacion Pos1: (13571(Ciudad: 5782)) -> Pos2: (9349(Ciudad: 6274)). Coste sin permutar: 3.2969166994529415E7, Coste con permutacion: 3.296601635213378E7

Permutacion Pos1: (7350(Ciudad: 8333)) -> Pos2: (18179(Ciudad: 4739)). Coste sin permutar: 3.296601635213378E7, Coste con permutacion: 3.2961893008195963E7

Permutacion Pos1: (10196(Ciudad: 3284)) -> Pos2: (7445(Ciudad: 1200)). Coste sin permutar: 3.2961893008195963E7, Coste con permutacion: 3.295335454289129E7

Permutacion Pos1: (3068(Ciudad: 15909)) -> Pos2: (11478(Ciudad: 12457)). Coste sin permutar: 3.295335454289129E7, Coste con permutacion: 3.2946916682647202E7

Permutacion Pos1: (9255(Ciudad: 15067)) -> Pos2: (8155(Ciudad: 6309)). Coste sin permutar: 3.2946916682647202E7, Coste con permutacion: 3.294304317814078E7

Permutacion Pos1: (12377(Ciudad: 10635)) -> Pos2: (9536(Ciudad: 16723)). Coste sin permutar: 3.294304317814078E7, Coste con permutacion: 3.2938392730144188E7

Permutacion Pos1: (5427(Ciudad: 2817)) -> Pos2: (4110(Ciudad: 4170)). Coste sin permutar: 3.2938392730144188E7, Coste con permutacion: 3.2933662175206643E7

Permutacion Pos1: (4581(Ciudad: 14717)) -> Pos2: (3991(Ciudad: 8897)). Coste sin permutar: 3.2933662175206643E7, Coste con permutacion: 3.2928642404705558E7

Permutacion Pos1: (1665(Ciudad: 15557)) -> Pos2: (3759(Ciudad: 7465)). Coste sin permutar: 3.2928642404705558E7, Coste con permutacion: 3.29244035073889E7

Permutacion Pos1: (4697(Ciudad: 2376)) -> Pos2: (5736(Ciudad: 11988)). Coste sin permutar: 3.29244035073889E7, Coste con permutacion: 3.2922011108871374E7

Permutacion Pos1: (7018(Ciudad: 617)) -> Pos2: (11959(Ciudad: 16455)). Coste sin permutar: 3.2922011108871374E7, Coste con permutacion: 3.2914787228924885E7

Permutacion Pos1: (546(Ciudad: 9120)) -> Pos2: (4281(Ciudad: 14305)). Coste sin permutar: 3.2914787228924885E7, Coste con permutacion: 3.290860148733749E7

Permutacion Pos1: (16509(Ciudad: 13001)) -> Pos2: (5757(Ciudad: 10168)). Coste sin permutar: 3.290860148733749E7, Coste con permutacion: 3.2905562751229912E7

Permutacion Pos1: (13694(Ciudad: 6874)) -> Pos2: (18381(Ciudad: 8509)). Coste sin permutar: 3.2905562751229912E7, Coste con permutacion: 3.2900574290838104E7

Permutacion Pos1: (6216(Ciudad: 11960)) -> Pos2: (2878(Ciudad: 5976)). Coste sin permutar: 3.2900574290838104E7, Coste con permutacion: 3.2896202660103288E7

Permutacion Pos1: (9211(Ciudad: 716)) -> Pos2: (3407(Ciudad: 8439)). Coste sin permutar: 3.2896202660103288E7, Coste con permutacion: 3.2890952724465698E7

Permutacion Pos1: (14156(Ciudad: 10436)) -> Pos2: (15746(Ciudad: 13717)). Coste sin permutar: 3.2890952724465698E7, Coste con permutacion: 3.288676130002422E7

Permutacion Pos1: (4029(Ciudad: 8569)) -> Pos2: (14006(Ciudad: 3640)). Coste sin permutar: 3.288676130002422E7, Coste con permutacion: 3.2881737752318442E7

Permutacion Pos1: (6683(Ciudad: 9581)) -> Pos2: (14909(Ciudad: 3504)). Coste sin permutar: 3.2881737752318442E7, Coste con permutacion: 3.2878972546959247E7

Permutacion Pos1: (12982(Ciudad: 17877)) -> Pos2: (12959(Ciudad: 17597)). Coste sin permutar: 3.2878972546959247E7, Coste con permutacion: 3.2875648497580156E7

Permutacion Pos1: (11771(Ciudad: 17092)) -> Pos2: (10811(Ciudad: 10748)). Coste sin permutar: 3.2875648497580156E7, Coste con permutacion: 3.287323455246302E7

Permutacion Pos1: (15229(Ciudad: 14509)) -> Pos2: (12086(Ciudad: 13052)). Coste sin permutar: 3.287323455246302E7, Coste con permutacion: 3.2868706259452667E7

Permutacion Pos1: (11314(Ciudad: 13779)) -> Pos2: (5618(Ciudad: 8311)). Coste sin permutar: 3.2868706259452667E7, Coste con permutacion: 3.286513174677449E7

Permutacion Pos1: (16122(Ciudad: 17212)) -> Pos2: (18461(Ciudad: 18426)). Coste sin permutar: 3.286513174677449E7, Coste con permutacion: 3.286095218993138E7

Permutacion Pos1: (10233(Ciudad: 4155)) -> Pos2: (4867(Ciudad: 10456)). Coste sin permutar: 3.286095218993138E7, Coste con permutacion: 3.2855119278263383E7

Permutacion Pos1: (8485(Ciudad: 11949)) -> Pos2: (17938(Ciudad: 2019)). Coste sin permutar: 3.2855119278263383E7, Coste con permutacion: 3.284859874782969E7

Permutacion Pos1: (7771(Ciudad: 2938)) -> Pos2: (5257(Ciudad: 16583)). Coste sin permutar: 3.284859874782969E7, Coste con permutacion: 3.2842704390252564E7

Permutacion Pos1: (13820(Ciudad: 15834)) -> Pos2: (4364(Ciudad: 18059)). Coste sin permutar: 3.2842704390252564E7, Coste con permutacion: 3.2835537366677288E7

Permutacion Pos1: (6597(Ciudad: 3311)) -> Pos2: (5464(Ciudad: 1539)). Coste sin permutar: 3.2835537366677288E7, Coste con permutacion: 3.2828051880827706E7

Permutacion Pos1: (4012(Ciudad: 11783)) -> Pos2: (1822(Ciudad: 4124)). Coste sin permutar: 3.2828051880827706E7, Coste con permutacion: 3.2821210379533544E7

Permutacion Pos1: (3141(Ciudad: 4320)) -> Pos2: (7902(Ciudad: 15145)). Coste sin permutar: 3.2821210379533544E7, Coste con permutacion: 3.2816709266345657E7

Permutacion Pos1: (15492(Ciudad: 3497)) -> Pos2: (3347(Ciudad: 8185)). Coste sin permutar: 3.2816709266345657E7, Coste con permutacion: 3.2810560849845044E7

Permutacion Pos1: (669(Ciudad: 1779)) -> Pos2: (7029(Ciudad: 9224)). Coste sin permutar: 3.2810560849845044E7, Coste con permutacion: 3.2807641690296948E7

Permutacion Pos1: (1398(Ciudad: 3094)) -> Pos2: (3744(Ciudad: 4590)). Coste sin permutar: 3.2807641690296948E7, Coste con permutacion: 3.2805171230990425E7

Permutacion Pos1: (8303(Ciudad: 3453)) -> Pos2: (14591(Ciudad: 16080)). Coste sin permutar: 3.2805171230990425E7, Coste con permutacion: 3.2800358633698262E7

Permutacion Pos1: (8919(Ciudad: 12325)) -> Pos2: (2548(Ciudad: 1406)). Coste sin permutar: 3.2800358633698262E7, Coste con permutacion: 3.2795567266329683E7

Permutacion Pos1: (13071(Ciudad: 15907)) -> Pos2: (14760(Ciudad: 2729)). Coste sin permutar: 3.2795567266329683E7, Coste con permutacion: 3.2791696938809037E7

Permutacion Pos1: (2252(Ciudad: 15793)) -> Pos2: (16859(Ciudad: 15079)). Coste sin permutar: 3.2791696938809037E7, Coste con permutacion: 3.278600205431197E7

Permutacion Pos1: (7447(Ciudad: 17164)) -> Pos2: (17402(Ciudad: 3191)). Coste sin permutar: 3.278600205431197E7, Coste con permutacion: 3.2779664880113248E7

Permutacion Pos1: (10886(Ciudad: 5996)) -> Pos2: (11759(Ciudad: 11715)). Coste sin permutar: 3.2779664880113248E7, Coste con permutacion: 3.27757428617945E7

Permutacion Pos1: (18317(Ciudad: 8862)) -> Pos2: (4579(Ciudad: 5352)). Coste sin permutar: 3.27757428617945E7, Coste con permutacion: 3.277112401732248E7

Permutacion Pos1: (14547(Ciudad: 2622)) -> Pos2: (8123(Ciudad: 18410)). Coste sin permutar: 3.277112401732248E7, Coste con permutacion: 3.2763934490752082E7

Permutacion Pos1: (1140(Ciudad: 7633)) -> Pos2: (17753(Ciudad: 8011)). Coste sin permutar: 3.2763934490752082E7, Coste con permutacion: 3.275871214972425E7

Permutacion Pos1: (2667(Ciudad: 11672)) -> Pos2: (5308(Ciudad: 13180)). Coste sin permutar: 3.275871214972425E7, Coste con permutacion: 3.2754332482277032E7

Permutacion Pos1: (2672(Ciudad: 6705)) -> Pos2: (7327(Ciudad: 12444)). Coste sin permutar: 3.2754332482277032E7, Coste con permutacion: 3.2748169622743886E7

Permutacion Pos1: (17775(Ciudad: 309)) -> Pos2: (11213(Ciudad: 17626)). Coste sin permutar: 3.2748169622743886E7, Coste con permutacion: 3.274260407019419E7

Permutacion Pos1: (3776(Ciudad: 545)) -> Pos2: (11574(Ciudad: 7483)). Coste sin permutar: 3.274260407019419E7, Coste con permutacion: 3.2738098834279634E7

Permutacion Pos1: (16426(Ciudad: 7773)) -> Pos2: (15963(Ciudad: 9880)). Coste sin permutar: 3.2738098834279634E7, Coste con permutacion: 3.273391716134149E7

Permutacion Pos1: (1774(Ciudad: 3743)) -> Pos2: (17365(Ciudad: 10660)). Coste sin permutar: 3.273391716134149E7, Coste con permutacion: 3.272681626052215E7

Permutacion Pos1: (10289(Ciudad: 6082)) -> Pos2: (12484(Ciudad: 3590)). Coste sin permutar: 3.272681626052215E7, Coste con permutacion: 3.2719738722925115E7

Permutacion Pos1: (9003(Ciudad: 11342)) -> Pos2: (3091(Ciudad: 15374)). Coste sin permutar: 3.2719738722925115E7, Coste con permutacion: 3.27129348888889E7

Permutacion Pos1: (11621(Ciudad: 11377)) -> Pos2: (5512(Ciudad: 17054)). Coste sin permutar: 3.27129348888889E7, Coste con permutacion: 3.27095987106334E7

Permutacion Pos1: (6835(Ciudad: 13493)) -> Pos2: (12233(Ciudad: 11699)). Coste sin permutar: 3.27095987106334E7, Coste con permutacion: 3.2706573672235344E7

Permutacion Pos1: (17087(Ciudad: 2687)) -> Pos2: (10425(Ciudad: 18090)). Coste sin permutar: 3.2706573672235344E7, Coste con permutacion: 3.270344191557991E7

Permutacion Pos1: (6478(Ciudad: 5192)) -> Pos2: (11490(Ciudad: 1894)). Coste sin permutar: 3.270344191557991E7, Coste con permutacion: 3.269578478862177E7

Permutacion Pos1: (14322(Ciudad: 17326)) -> Pos2: (15853(Ciudad: 5628)). Coste sin permutar: 3.269578478862177E7, Coste con permutacion: 3.268989287886966E7

Permutacion Pos1: (17100(Ciudad: 9936)) -> Pos2: (1597(Ciudad: 3277)). Coste sin permutar: 3.268989287886966E7, Coste con permutacion: 3.268771366181456E7

Permutacion Pos1: (2269(Ciudad: 16049)) -> Pos2: (6473(Ciudad: 9283)). Coste sin permutar: 3.268771366181456E7, Coste con permutacion: 3.2681248334007617E7

Permutacion Pos1: (7160(Ciudad: 10352)) -> Pos2: (695(Ciudad: 2280)). Coste sin permutar: 3.2681248334007617E7, Coste con permutacion: 3.2677117679575473E7

Permutacion Pos1: (15494(Ciudad: 4383)) -> Pos2: (4053(Ciudad: 6769)). Coste sin permutar: 3.2677117679575473E7, Coste con permutacion: 3.2672254440653164E7

Permutacion Pos1: (5190(Ciudad: 7428)) -> Pos2: (4146(Ciudad: 3445)). Coste sin permutar: 3.2672254440653164E7, Coste con permutacion: 3.266416153856977E7

Permutacion Pos1: (13375(Ciudad: 16092)) -> Pos2: (16428(Ciudad: 11957)). Coste sin permutar: 3.266416153856977E7, Coste con permutacion: 3.26549667640515E7

Permutacion Pos1: (14436(Ciudad: 4958)) -> Pos2: (2275(Ciudad: 10601)). Coste sin permutar: 3.26549667640515E7, Coste con permutacion: 3.26509351404793E7

Permutacion Pos1: (4036(Ciudad: 5156)) -> Pos2: (4906(Ciudad: 5878)). Coste sin permutar: 3.26509351404793E7, Coste con permutacion: 3.2644591706169713E7

Permutacion Pos1: (1388(Ciudad: 6427)) -> Pos2: (4957(Ciudad: 5165)). Coste sin permutar: 3.2644591706169713E7, Coste con permutacion: 3.2641562173500806E7

Permutacion Pos1: (4682(Ciudad: 1695)) -> Pos2: (8237(Ciudad: 4097)). Coste sin permutar: 3.2641562173500806E7, Coste con permutacion: 3.263550612233695E7

Permutacion Pos1: (15824(Ciudad: 12841)) -> Pos2: (4313(Ciudad: 6819)). Coste sin permutar: 3.263550612233695E7, Coste con permutacion: 3.263051069739254E7

Permutacion Pos1: (3330(Ciudad: 13708)) -> Pos2: (15927(Ciudad: 11916)). Coste sin permutar: 3.263051069739254E7, Coste con permutacion: 3.2626553071207434E7

Permutacion Pos1: (10108(Ciudad: 1739)) -> Pos2: (7775(Ciudad: 7521)). Coste sin permutar: 3.2626553071207434E7, Coste con permutacion: 3.2620563392150253E7

Permutacion Pos1: (9619(Ciudad: 17211)) -> Pos2: (12568(Ciudad: 17069)). Coste sin permutar: 3.2620563392150253E7, Coste con permutacion: 3.2616735064988103E7

Permutacion Pos1: (6391(Ciudad: 2782)) -> Pos2: (9820(Ciudad: 3883)). Coste sin permutar: 3.2616735064988103E7, Coste con permutacion: 3.2610859351588447E7

Permutacion Pos1: (5411(Ciudad: 907)) -> Pos2: (9589(Ciudad: 16122)). Coste sin permutar: 3.2610859351588447E7, Coste con permutacion: 3.2606387898639727E7

Permutacion Pos1: (17841(Ciudad: 4775)) -> Pos2: (7643(Ciudad: 9001)). Coste sin permutar: 3.2606387898639727E7, Coste con permutacion: 3.2602830763017837E7

Permutacion Pos1: (15582(Ciudad: 6289)) -> Pos2: (15766(Ciudad: 8865)). Coste sin permutar: 3.2602830763017837E7, Coste con permutacion: 3.2599305843058325E7

Permutacion Pos1: (9686(Ciudad: 17873)) -> Pos2: (16573(Ciudad: 8412)). Coste sin permutar: 3.2599305843058325E7, Coste con permutacion: 3.25950599820105E7

Permutacion Pos1: (6620(Ciudad: 6972)) -> Pos2: (625(Ciudad: 2992)). Coste sin permutar: 3.25950599820105E7, Coste con permutacion: 3.258974773436643E7

Permutacion Pos1: (937(Ciudad: 4592)) -> Pos2: (4659(Ciudad: 10226)). Coste sin permutar: 3.258974773436643E7, Coste con permutacion: 3.2588331441452432E7

Permutacion Pos1: (3439(Ciudad: 3684)) -> Pos2: (5442(Ciudad: 3538)). Coste sin permutar: 3.2588331441452432E7, Coste con permutacion: 3.258265326935069E7

Permutacion Pos1: (7162(Ciudad: 10439)) -> Pos2: (15169(Ciudad: 2029)). Coste sin permutar: 3.258265326935069E7, Coste con permutacion: 3.2577074267454807E7

Permutacion Pos1: (9986(Ciudad: 4940)) -> Pos2: (12036(Ciudad: 519)). Coste sin permutar: 3.2577074267454807E7, Coste con permutacion: 3.25731579055822E7

Permutacion Pos1: (16832(Ciudad: 15247)) -> Pos2: (9626(Ciudad: 17464)). Coste sin permutar: 3.25731579055822E7, Coste con permutacion: 3.2570112630953256E7

Permutacion Pos1: (16635(Ciudad: 5210)) -> Pos2: (13766(Ciudad: 2535)). Coste sin permutar: 3.2570112630953256E7, Coste con permutacion: 3.256481675956294E7

Permutacion Pos1: (12303(Ciudad: 12686)) -> Pos2: (5688(Ciudad: 7435)). Coste sin permutar: 3.256481675956294E7, Coste con permutacion: 3.2560480724203143E7

Permutacion Pos1: (18218(Ciudad: 3714)) -> Pos2: (3656(Ciudad: 16224)). Coste sin permutar: 3.2560480724203143E7, Coste con permutacion: 3.255662593199205E7

Permutacion Pos1: (8162(Ciudad: 18076)) -> Pos2: (18259(Ciudad: 10636)). Coste sin permutar: 3.255662593199205E7, Coste con permutacion: 3.255104400811635E7

Permutacion Pos1: (10567(Ciudad: 4091)) -> Pos2: (2493(Ciudad: 4664)). Coste sin permutar: 3.255104400811635E7, Coste con permutacion: 3.2543397365521207E7

Permutacion Pos1: (2241(Ciudad: 1577)) -> Pos2: (11734(Ciudad: 4326)). Coste sin permutar: 3.2543397365521207E7, Coste con permutacion: 3.2540717229660887E7

Permutacion Pos1: (9463(Ciudad: 1332)) -> Pos2: (7753(Ciudad: 839)). Coste sin permutar: 3.2540717229660887E7, Coste con permutacion: 3.25334443574706E7

Permutacion Pos1: (16700(Ciudad: 1587)) -> Pos2: (9071(Ciudad: 11254)). Coste sin permutar: 3.25334443574706E7, Coste con permutacion: 3.252961248948635E7

Permutacion Pos1: (6871(Ciudad: 2598)) -> Pos2: (4434(Ciudad: 2930)). Coste sin permutar: 3.252961248948635E7, Coste con permutacion: 3.252286931646168E7

Permutacion Pos1: (8046(Ciudad: 2718)) -> Pos2: (6653(Ciudad: 3531)). Coste sin permutar: 3.252286931646168E7, Coste con permutacion: 3.2517541047174625E7

Permutacion Pos1: (7662(Ciudad: 2481)) -> Pos2: (8081(Ciudad: 2607)). Coste sin permutar: 3.2517541047174625E7, Coste con permutacion: 3.251488791050236E7

Permutacion Pos1: (7162(Ciudad: 5477)) -> Pos2: (15073(Ciudad: 2029)). Coste sin permutar: 3.251488791050236E7, Coste con permutacion: 3.2509138378947556E7

Permutacion Pos1: (7423(Ciudad: 16401)) -> Pos2: (11519(Ciudad: 1247)). Coste sin permutar: 3.2509138378947556E7, Coste con permutacion: 3.250392037909794E7

Permutacion Pos1: (3009(Ciudad: 7937)) -> Pos2: (18079(Ciudad: 8201)). Coste sin permutar: 3.250392037909794E7, Coste con permutacion: 3.2499960338879064E7

Permutacion Pos1: (12996(Ciudad: 2738)) -> Pos2: (5369(Ciudad: 18424)). Coste sin permutar: 3.2499960338879064E7, Coste con permutacion: 3.2495746693325702E7

Permutacion Pos1: (15386(Ciudad: 17027)) -> Pos2: (18493(Ciudad: 18349)). Coste sin permutar: 3.2495746693325702E7, Coste con permutacion: 3.2487973548167303E7

Permutacion Pos1: (17284(Ciudad: 2828)) -> Pos2: (5070(Ciudad: 3809)). Coste sin permutar: 3.2487973548167303E7, Coste con permutacion: 3.248424655681958E7

Permutacion Pos1: (7255(Ciudad: 11934)) -> Pos2: (10336(Ciudad: 4493)). Coste sin permutar: 3.248424655681958E7, Coste con permutacion: 3.2480760709527414E7

Permutacion Pos1: (4701(Ciudad: 15730)) -> Pos2: (14718(Ciudad: 3561)). Coste sin permutar: 3.2480760709527414E7, Coste con permutacion: 3.2477059538361344E7

Permutacion Pos1: (13654(Ciudad: 17588)) -> Pos2: (18163(Ciudad: 18371)). Coste sin permutar: 3.2477059538361344E7, Coste con permutacion: 3.2473568974644773E7

Permutacion Pos1: (14346(Ciudad: 15743)) -> Pos2: (15066(Ciudad: 11724)). Coste sin permutar: 3.2473568974644773E7, Coste con permutacion: 3.247059540905912E7

Permutacion Pos1: (13117(Ciudad: 6458)) -> Pos2: (5009(Ciudad: 13090)). Coste sin permutar: 3.247059540905912E7, Coste con permutacion: 3.2466307907369327E7

Permutacion Pos1: (11150(Ciudad: 8188)) -> Pos2: (6664(Ciudad: 695)). Coste sin permutar: 3.2466307907369327E7, Coste con permutacion: 3.2462979347935416E7

Permutacion Pos1: (717(Ciudad: 12527)) -> Pos2: (17304(Ciudad: 9579)). Coste sin permutar: 3.2462979347935416E7, Coste con permutacion: 3.2459943209467012E7

Permutacion Pos1: (8599(Ciudad: 3478)) -> Pos2: (15870(Ciudad: 16411)). Coste sin permutar: 3.2459943209467012E7, Coste con permutacion: 3.245528889490822E7

Permutacion Pos1: (17871(Ciudad: 8009)) -> Pos2: (8006(Ciudad: 17596)). Coste sin permutar: 3.245528889490822E7, Coste con permutacion: 3.2451221791890394E7

Permutacion Pos1: (11580(Ciudad: 10703)) -> Pos2: (2627(Ciudad: 489)). Coste sin permutar: 3.2451221791890394E7, Coste con permutacion: 3.2447139828016687E7

Permutacion Pos1: (5417(Ciudad: 14048)) -> Pos2: (9708(Ciudad: 12241)). Coste sin permutar: 3.2447139828016687E7, Coste con permutacion: 3.244467700899922E7

Permutacion Pos1: (1726(Ciudad: 16656)) -> Pos2: (11059(Ciudad: 14750)). Coste sin permutar: 3.244467700899922E7, Coste con permutacion: 3.2437424629674945E7

Permutacion Pos1: (2874(Ciudad: 7397)) -> Pos2: (7663(Ciudad: 4191)). Coste sin permutar: 3.2437424629674945E7, Coste con permutacion: 3.243234317012583E7

Permutacion Pos1: (17593(Ciudad: 1870)) -> Pos2: (7514(Ciudad: 7998)). Coste sin permutar: 3.243234317012583E7, Coste con permutacion: 3.242709959465554E7

Permutacion Pos1: (18089(Ciudad: 8725)) -> Pos2: (16148(Ciudad: 17174)). Coste sin permutar: 3.242709959465554E7, Coste con permutacion: 3.2423654924748328E7

Permutacion Pos1: (13620(Ciudad: 6514)) -> Pos2: (11013(Ciudad: 3589)). Coste sin permutar: 3.2423654924748328E7, Coste con permutacion: 3.2419911761283576E7

Permutacion Pos1: (9129(Ciudad: 15612)) -> Pos2: (5217(Ciudad: 3101)). Coste sin permutar: 3.2419911761283576E7, Coste con permutacion: 3.241445539203559E7

Permutacion Pos1: (7773(Ciudad: 10714)) -> Pos2: (5366(Ciudad: 5548)). Coste sin permutar: 3.241445539203559E7, Coste con permutacion: 3.241031384470965E7

Permutacion Pos1: (8680(Ciudad: 10320)) -> Pos2: (12593(Ciudad: 632)). Coste sin permutar: 3.241031384470965E7, Coste con permutacion: 3.2406384173673425E7

Permutacion Pos1: (17213(Ciudad: 16972)) -> Pos2: (9806(Ciudad: 15169)). Coste sin permutar: 3.2406384173673425E7, Coste con permutacion: 3.2403466124626134E7

Permutacion Pos1: (16331(Ciudad: 8076)) -> Pos2: (1998(Ciudad: 18362)). Coste sin permutar: 3.2403466124626134E7, Coste con permutacion: 3.2396740413786855E7

Permutacion Pos1: (7385(Ciudad: 6566)) -> Pos2: (1282(Ciudad: 16578)). Coste sin permutar: 3.2396740413786855E7, Coste con permutacion: 3.239377072133514E7

Permutacion Pos1: (17539(Ciudad: 5101)) -> Pos2: (16038(Ciudad: 15677)). Coste sin permutar: 3.239377072133514E7, Coste con permutacion: 3.2391260714356285E7

Permutacion Pos1: (10991(Ciudad: 16617)) -> Pos2: (11000(Ciudad: 9330)). Coste sin permutar: 3.2391260714356285E7, Coste con permutacion: 3.2387930765066862E7

Permutacion Pos1: (2058(Ciudad: 3251)) -> Pos2: (3287(Ciudad: 6651)). Coste sin permutar: 3.2387930765066862E7, Coste con permutacion: 3.23805290007372E7

Permutacion Pos1: (10197(Ciudad: 17683)) -> Pos2: (17449(Ciudad: 7299)). Coste sin permutar: 3.23805290007372E7, Coste con permutacion: 3.2376746130335603E7

Permutacion Pos1: (18086(Ciudad: 3284)) -> Pos2: (7445(Ciudad: 17672)). Coste sin permutar: 3.2376746130335603E7, Coste con permutacion: 3.237360641640917E7

Permutacion Pos1: (9901(Ciudad: 8234)) -> Pos2: (110(Ciudad: 615)). Coste sin permutar: 3.237360641640917E7, Coste con permutacion: 3.237045736752882E7

Permutacion Pos1: (16900(Ciudad: 7717)) -> Pos2: (561(Ciudad: 11789)). Coste sin permutar: 3.237045736752882E7, Coste con permutacion: 3.236162005495126E7

Permutacion Pos1: (7970(Ciudad: 1915)) -> Pos2: (11333(Ciudad: 8282)). Coste sin permutar: 3.236162005495126E7, Coste con permutacion: 3.235808168148003E7

Permutacion Pos1: (13726(Ciudad: 3950)) -> Pos2: (9792(Ciudad: 17157)). Coste sin permutar: 3.235808168148003E7, Coste con permutacion: 3.23550910230243E7

Permutacion Pos1: (3788(Ciudad: 3357)) -> Pos2: (6203(Ciudad: 16547)). Coste sin permutar: 3.23550910230243E7, Coste con permutacion: 3.2347368435528956E7

Permutacion Pos1: (293(Ciudad: 7455)) -> Pos2: (10220(Ciudad: 8357)). Coste sin permutar: 3.2347368435528956E7, Coste con permutacion: 3.234481928010696E7

Permutacion Pos1: (5544(Ciudad: 1031)) -> Pos2: (9297(Ciudad: 2040)). Coste sin permutar: 3.234481928010696E7, Coste con permutacion: 3.233944025811918E7

Permutacion Pos1: (887(Ciudad: 5973)) -> Pos2: (9276(Ciudad: 6631)). Coste sin permutar: 3.233944025811918E7, Coste con permutacion: 3.2334719548421632E7

Permutacion Pos1: (7264(Ciudad: 2472)) -> Pos2: (5001(Ciudad: 4102)). Coste sin permutar: 3.2334719548421632E7, Coste con permutacion: 3.233123923226204E7

Permutacion Pos1: (11946(Ciudad: 733)) -> Pos2: (8860(Ciudad: 497)). Coste sin permutar: 3.233123923226204E7, Coste con permutacion: 3.2326264303131334E7

Permutacion Pos1: (5416(Ciudad: 11234)) -> Pos2: (1239(Ciudad: 2091)). Coste sin permutar: 3.2326264303131334E7, Coste con permutacion: 3.2322671885230146E7

Permutacion Pos1: (10446(Ciudad: 5869)) -> Pos2: (1481(Ciudad: 1428)). Coste sin permutar: 3.2322671885230146E7, Coste con permutacion: 3.2319550783736344E7

Permutacion Pos1: (5246(Ciudad: 7374)) -> Pos2: (10546(Ciudad: 16044)). Coste sin permutar: 3.2319550783736344E7, Coste con permutacion: 3.2315089721090715E7

Permutacion Pos1: (14319(Ciudad: 11506)) -> Pos2: (14658(Ciudad: 3635)). Coste sin permutar: 3.2315089721090715E7, Coste con permutacion: 3.231048118252898E7

Permutacion Pos1: (9401(Ciudad: 14792)) -> Pos2: (14866(Ciudad: 13086)). Coste sin permutar: 3.231048118252898E7, Coste con permutacion: 3.230679090555609E7

