Archivo: a280.tsp, semilla: 21539195

Permutacion Pos1: (8510(Ciudad: 8854)) -> Pos2: (1620(Ciudad: 10308)). Coste sin permutar: 3.141084725101387E7, Coste con permutacion: 3.1405142132021364E7

Permutacion Pos1: (4975(Ciudad: 9258)) -> Pos2: (5141(Ciudad: 5345)). Coste sin permutar: 3.1405142132021364E7, Coste con permutacion: 3.140169943671582E7

Permutacion Pos1: (1362(Ciudad: 8237)) -> Pos2: (7931(Ciudad: 6021)). Coste sin permutar: 3.140169943671582E7, Coste con permutacion: 3.1397581873569034E7

Permutacion Pos1: (3768(Ciudad: 17155)) -> Pos2: (8328(Ciudad: 5815)). Coste sin permutar: 3.1397581873569034E7, Coste con permutacion: 3.1392843890484832E7

Permutacion Pos1: (2549(Ciudad: 1787)) -> Pos2: (9849(Ciudad: 12341)). Coste sin permutar: 3.1392843890484832E7, Coste con permutacion: 3.1388565812011324E7

Permutacion Pos1: (9458(Ciudad: 4401)) -> Pos2: (9532(Ciudad: 2670)). Coste sin permutar: 3.1388565812011324E7, Coste con permutacion: 3.1386147347195383E7

Permutacion Pos1: (195(Ciudad: 8181)) -> Pos2: (1782(Ciudad: 7393)). Coste sin permutar: 3.1386147347195383E7, Coste con permutacion: 3.138355003927141E7

Permutacion Pos1: (16181(Ciudad: 4846)) -> Pos2: (13455(Ciudad: 9128)). Coste sin permutar: 3.138355003927141E7, Coste con permutacion: 3.1378708973380506E7

Permutacion Pos1: (11049(Ciudad: 11322)) -> Pos2: (15039(Ciudad: 5717)). Coste sin permutar: 3.1378708973380506E7, Coste con permutacion: 3.137509315287088E7

Permutacion Pos1: (11463(Ciudad: 11199)) -> Pos2: (1409(Ciudad: 11150)). Coste sin permutar: 3.137509315287088E7, Coste con permutacion: 3.1371844449860986E7

Permutacion Pos1: (3296(Ciudad: 5500)) -> Pos2: (13205(Ciudad: 7970)). Coste sin permutar: 3.1371844449860986E7, Coste con permutacion: 3.1367583301216077E7

Permutacion Pos1: (16244(Ciudad: 14459)) -> Pos2: (12355(Ciudad: 18430)). Coste sin permutar: 3.1367583301216077E7, Coste con permutacion: 3.136598171476506E7

Permutacion Pos1: (6556(Ciudad: 10083)) -> Pos2: (955(Ciudad: 2795)). Coste sin permutar: 3.136598171476506E7, Coste con permutacion: 3.1361141365301203E7

Permutacion Pos1: (3253(Ciudad: 16234)) -> Pos2: (9497(Ciudad: 3873)). Coste sin permutar: 3.1361141365301203E7, Coste con permutacion: 3.135628259893293E7

Permutacion Pos1: (11241(Ciudad: 6911)) -> Pos2: (918(Ciudad: 3008)). Coste sin permutar: 3.135628259893293E7, Coste con permutacion: 3.135305311664269E7

Permutacion Pos1: (2714(Ciudad: 5907)) -> Pos2: (889(Ciudad: 11850)). Coste sin permutar: 3.135305311664269E7, Coste con permutacion: 3.1349111799134232E7

Permutacion Pos1: (11950(Ciudad: 15278)) -> Pos2: (4236(Ciudad: 6734)). Coste sin permutar: 3.1349111799134232E7, Coste con permutacion: 3.1344737008068983E7

Permutacion Pos1: (946(Ciudad: 17957)) -> Pos2: (13706(Ciudad: 14209)). Coste sin permutar: 3.1344737008068983E7, Coste con permutacion: 3.1340483164213866E7

Permutacion Pos1: (13227(Ciudad: 7994)) -> Pos2: (117(Ciudad: 17264)). Coste sin permutar: 3.1340483164213866E7, Coste con permutacion: 3.133790285858471E7

Permutacion Pos1: (1424(Ciudad: 7150)) -> Pos2: (9973(Ciudad: 6116)). Coste sin permutar: 3.133790285858471E7, Coste con permutacion: 3.1335081682911407E7

Permutacion Pos1: (7004(Ciudad: 5691)) -> Pos2: (3436(Ciudad: 3063)). Coste sin permutar: 3.1335081682911407E7, Coste con permutacion: 3.133174678149233E7

Permutacion Pos1: (886(Ciudad: 568)) -> Pos2: (9386(Ciudad: 7930)). Coste sin permutar: 3.133174678149233E7, Coste con permutacion: 3.1328812878875718E7

Permutacion Pos1: (16445(Ciudad: 15942)) -> Pos2: (11983(Ciudad: 13489)). Coste sin permutar: 3.1328812878875718E7, Coste con permutacion: 3.1324716251388155E7

Permutacion Pos1: (5435(Ciudad: 18336)) -> Pos2: (15278(Ciudad: 2327)). Coste sin permutar: 3.1324716251388155E7, Coste con permutacion: 3.1321841301722433E7

Permutacion Pos1: (8632(Ciudad: 13772)) -> Pos2: (13607(Ciudad: 1360)). Coste sin permutar: 3.1321841301722433E7, Coste con permutacion: 3.131813745384997E7

Permutacion Pos1: (2547(Ciudad: 8085)) -> Pos2: (2030(Ciudad: 11396)). Coste sin permutar: 3.131813745384997E7, Coste con permutacion: 3.1312775234253332E7

Permutacion Pos1: (7037(Ciudad: 1192)) -> Pos2: (8916(Ciudad: 1583)). Coste sin permutar: 3.1312775234253332E7, Coste con permutacion: 3.1309793472775888E7

Permutacion Pos1: (10144(Ciudad: 7337)) -> Pos2: (212(Ciudad: 102)). Coste sin permutar: 3.1309793472775888E7, Coste con permutacion: 3.1305087490812495E7

Permutacion Pos1: (12334(Ciudad: 8455)) -> Pos2: (11563(Ciudad: 17662)). Coste sin permutar: 3.1305087490812495E7, Coste con permutacion: 3.1300969934251208E7

Permutacion Pos1: (6085(Ciudad: 10966)) -> Pos2: (3044(Ciudad: 5076)). Coste sin permutar: 3.1300969934251208E7, Coste con permutacion: 3.1299405534695026E7

Permutacion Pos1: (12896(Ciudad: 3211)) -> Pos2: (16831(Ciudad: 1429)). Coste sin permutar: 3.1299405534695026E7, Coste con permutacion: 3.1296822690673362E7

Permutacion Pos1: (345(Ciudad: 12835)) -> Pos2: (15373(Ciudad: 14203)). Coste sin permutar: 3.1296822690673362E7, Coste con permutacion: 3.1293181135162495E7

Permutacion Pos1: (18362(Ciudad: 7591)) -> Pos2: (2426(Ciudad: 6991)). Coste sin permutar: 3.1293181135162495E7, Coste con permutacion: 3.1289943094707794E7

Permutacion Pos1: (11857(Ciudad: 7701)) -> Pos2: (9415(Ciudad: 8649)). Coste sin permutar: 3.1289943094707794E7, Coste con permutacion: 3.1285865886145283E7

Permutacion Pos1: (9555(Ciudad: 119)) -> Pos2: (11747(Ciudad: 12173)). Coste sin permutar: 3.1285865886145283E7, Coste con permutacion: 3.1282275642876837E7

Permutacion Pos1: (11524(Ciudad: 135)) -> Pos2: (12501(Ciudad: 279)). Coste sin permutar: 3.1282275642876837E7, Coste con permutacion: 3.127934832873915E7

Permutacion Pos1: (10231(Ciudad: 6689)) -> Pos2: (11333(Ciudad: 423)). Coste sin permutar: 3.127934832873915E7, Coste con permutacion: 3.127541910536034E7

Permutacion Pos1: (8097(Ciudad: 7565)) -> Pos2: (16972(Ciudad: 9578)). Coste sin permutar: 3.127541910536034E7, Coste con permutacion: 3.127090076311707E7

Permutacion Pos1: (4097(Ciudad: 14646)) -> Pos2: (15328(Ciudad: 15623)). Coste sin permutar: 3.127090076311707E7, Coste con permutacion: 3.1268105481931057E7

Permutacion Pos1: (1508(Ciudad: 12132)) -> Pos2: (6235(Ciudad: 10362)). Coste sin permutar: 3.1268105481931057E7, Coste con permutacion: 3.126524763205569E7

Permutacion Pos1: (17764(Ciudad: 12506)) -> Pos2: (2990(Ciudad: 4273)). Coste sin permutar: 3.126524763205569E7, Coste con permutacion: 3.1263350075393505E7

Permutacion Pos1: (12477(Ciudad: 8554)) -> Pos2: (17987(Ciudad: 9980)). Coste sin permutar: 3.1263350075393505E7, Coste con permutacion: 3.1261158328356445E7

Permutacion Pos1: (6957(Ciudad: 2464)) -> Pos2: (7052(Ciudad: 12479)). Coste sin permutar: 3.1261158328356445E7, Coste con permutacion: 3.1257976739803758E7

Permutacion Pos1: (3255(Ciudad: 369)) -> Pos2: (11096(Ciudad: 4875)). Coste sin permutar: 3.1257976739803758E7, Coste con permutacion: 3.125501893098273E7

Permutacion Pos1: (4227(Ciudad: 33)) -> Pos2: (5606(Ciudad: 14728)). Coste sin permutar: 3.125501893098273E7, Coste con permutacion: 3.1253384445711147E7

Permutacion Pos1: (14070(Ciudad: 16196)) -> Pos2: (16369(Ciudad: 8758)). Coste sin permutar: 3.1253384445711147E7, Coste con permutacion: 3.1250912353885308E7

Permutacion Pos1: (361(Ciudad: 16887)) -> Pos2: (18458(Ciudad: 14065)). Coste sin permutar: 3.1250912353885308E7, Coste con permutacion: 3.1247255241146076E7

Permutacion Pos1: (15912(Ciudad: 14248)) -> Pos2: (533(Ciudad: 13403)). Coste sin permutar: 3.1247255241146076E7, Coste con permutacion: 3.1244853247564785E7

Permutacion Pos1: (13064(Ciudad: 14650)) -> Pos2: (1260(Ciudad: 7894)). Coste sin permutar: 3.1244853247564785E7, Coste con permutacion: 3.124306748578212E7

Permutacion Pos1: (10725(Ciudad: 11895)) -> Pos2: (12703(Ciudad: 16468)). Coste sin permutar: 3.124306748578212E7, Coste con permutacion: 3.1236907767148416E7

Permutacion Pos1: (2439(Ciudad: 11542)) -> Pos2: (16988(Ciudad: 15156)). Coste sin permutar: 3.1236907767148416E7, Coste con permutacion: 3.1231533225271206E7

Permutacion Pos1: (9456(Ciudad: 12436)) -> Pos2: (6155(Ciudad: 2061)). Coste sin permutar: 3.1231533225271206E7, Coste con permutacion: 3.122941161909805E7

Permutacion Pos1: (10037(Ciudad: 12083)) -> Pos2: (6289(Ciudad: 848)). Coste sin permutar: 3.122941161909805E7, Coste con permutacion: 3.1225019114461113E7

Permutacion Pos1: (11477(Ciudad: 4897)) -> Pos2: (2726(Ciudad: 319)). Coste sin permutar: 3.1225019114461113E7, Coste con permutacion: 3.1222657771584257E7

Permutacion Pos1: (6474(Ciudad: 15419)) -> Pos2: (5282(Ciudad: 11946)). Coste sin permutar: 3.1222657771584257E7, Coste con permutacion: 3.1219237492581334E7

Permutacion Pos1: (17841(Ciudad: 3220)) -> Pos2: (4804(Ciudad: 16259)). Coste sin permutar: 3.1219237492581334E7, Coste con permutacion: 3.1215916700376205E7

Permutacion Pos1: (6359(Ciudad: 3110)) -> Pos2: (3714(Ciudad: 4614)). Coste sin permutar: 3.1215916700376205E7, Coste con permutacion: 3.121212468740021E7

Permutacion Pos1: (11022(Ciudad: 3429)) -> Pos2: (4230(Ciudad: 1630)). Coste sin permutar: 3.121212468740021E7, Coste con permutacion: 3.1208740910450704E7

Permutacion Pos1: (4331(Ciudad: 15364)) -> Pos2: (2820(Ciudad: 2633)). Coste sin permutar: 3.1208740910450704E7, Coste con permutacion: 3.119998089991155E7

Permutacion Pos1: (5105(Ciudad: 17722)) -> Pos2: (13803(Ciudad: 2762)). Coste sin permutar: 3.119998089991155E7, Coste con permutacion: 3.1196983178837486E7

Permutacion Pos1: (15389(Ciudad: 7534)) -> Pos2: (9165(Ciudad: 16091)). Coste sin permutar: 3.1196983178837486E7, Coste con permutacion: 3.1193379823976792E7

Permutacion Pos1: (6463(Ciudad: 5240)) -> Pos2: (5497(Ciudad: 1173)). Coste sin permutar: 3.1193379823976792E7, Coste con permutacion: 3.1189012809564825E7

Permutacion Pos1: (17210(Ciudad: 7363)) -> Pos2: (9862(Ciudad: 16604)). Coste sin permutar: 3.1189012809564825E7, Coste con permutacion: 3.118588144123223E7

Permutacion Pos1: (11922(Ciudad: 1835)) -> Pos2: (9518(Ciudad: 10397)). Coste sin permutar: 3.118588144123223E7, Coste con permutacion: 3.1183172169498354E7

Permutacion Pos1: (6595(Ciudad: 12796)) -> Pos2: (15108(Ciudad: 1539)). Coste sin permutar: 3.1183172169498354E7, Coste con permutacion: 3.1179099429211784E7

Permutacion Pos1: (15170(Ciudad: 7326)) -> Pos2: (15459(Ciudad: 15862)). Coste sin permutar: 3.1179099429211784E7, Coste con permutacion: 3.117731062958598E7

Permutacion Pos1: (14685(Ciudad: 17868)) -> Pos2: (17076(Ciudad: 13735)). Coste sin permutar: 3.117731062958598E7, Coste con permutacion: 3.1173987034474246E7

Permutacion Pos1: (11645(Ciudad: 15334)) -> Pos2: (2826(Ciudad: 4299)). Coste sin permutar: 3.1173987034474246E7, Coste con permutacion: 3.1170175487667557E7

Permutacion Pos1: (13084(Ciudad: 879)) -> Pos2: (8302(Ciudad: 3686)). Coste sin permutar: 3.1170175487667557E7, Coste con permutacion: 3.1167359284522623E7

Permutacion Pos1: (15792(Ciudad: 2796)) -> Pos2: (5506(Ciudad: 13903)). Coste sin permutar: 3.1167359284522623E7, Coste con permutacion: 3.1164452109512568E7

Permutacion Pos1: (14342(Ciudad: 5531)) -> Pos2: (7219(Ciudad: 10458)). Coste sin permutar: 3.1164452109512568E7, Coste con permutacion: 3.11614301957995E7

Permutacion Pos1: (8924(Ciudad: 6869)) -> Pos2: (416(Ciudad: 8461)). Coste sin permutar: 3.11614301957995E7, Coste con permutacion: 3.115853657401935E7

Permutacion Pos1: (4854(Ciudad: 4318)) -> Pos2: (2592(Ciudad: 2347)). Coste sin permutar: 3.115853657401935E7, Coste con permutacion: 3.1155479975254774E7

Permutacion Pos1: (13905(Ciudad: 4449)) -> Pos2: (17301(Ciudad: 8588)). Coste sin permutar: 3.1155479975254774E7, Coste con permutacion: 3.115198609869895E7

Permutacion Pos1: (13509(Ciudad: 18179)) -> Pos2: (16011(Ciudad: 13426)). Coste sin permutar: 3.115198609869895E7, Coste con permutacion: 3.114843761109647E7

Permutacion Pos1: (17285(Ciudad: 3783)) -> Pos2: (6220(Ciudad: 8500)). Coste sin permutar: 3.114843761109647E7, Coste con permutacion: 3.1144509192678016E7

Permutacion Pos1: (2306(Ciudad: 2240)) -> Pos2: (6659(Ciudad: 4630)). Coste sin permutar: 3.1144509192678016E7, Coste con permutacion: 3.114102855404006E7

Permutacion Pos1: (10509(Ciudad: 13854)) -> Pos2: (14202(Ciudad: 561)). Coste sin permutar: 3.114102855404006E7, Coste con permutacion: 3.113811969263965E7

Permutacion Pos1: (4779(Ciudad: 12550)) -> Pos2: (4930(Ciudad: 15886)). Coste sin permutar: 3.113811969263965E7, Coste con permutacion: 3.1135800868116613E7

Permutacion Pos1: (4498(Ciudad: 5584)) -> Pos2: (3006(Ciudad: 5689)). Coste sin permutar: 3.1135800868116613E7, Coste con permutacion: 3.1132072424023896E7

Permutacion Pos1: (321(Ciudad: 16339)) -> Pos2: (17868(Ciudad: 10162)). Coste sin permutar: 3.1132072424023896E7, Coste con permutacion: 3.1128686163496647E7

Permutacion Pos1: (3486(Ciudad: 504)) -> Pos2: (10896(Ciudad: 13029)). Coste sin permutar: 3.1128686163496647E7, Coste con permutacion: 3.1125957213037726E7

Permutacion Pos1: (16856(Ciudad: 6443)) -> Pos2: (9038(Ciudad: 13939)). Coste sin permutar: 3.1125957213037726E7, Coste con permutacion: 3.1123598381083857E7

Permutacion Pos1: (4268(Ciudad: 7373)) -> Pos2: (10820(Ciudad: 15738)). Coste sin permutar: 3.1123598381083857E7, Coste con permutacion: 3.111849088624861E7

Permutacion Pos1: (1268(Ciudad: 6123)) -> Pos2: (6098(Ciudad: 14441)). Coste sin permutar: 3.111849088624861E7, Coste con permutacion: 3.1115218355541036E7

Permutacion Pos1: (11339(Ciudad: 1181)) -> Pos2: (7926(Ciudad: 14701)). Coste sin permutar: 3.1115218355541036E7, Coste con permutacion: 3.1113814381946612E7

Permutacion Pos1: (9500(Ciudad: 4017)) -> Pos2: (2903(Ciudad: 11112)). Coste sin permutar: 3.1113814381946612E7, Coste con permutacion: 3.1107854085613944E7

Permutacion Pos1: (11770(Ciudad: 8363)) -> Pos2: (3789(Ciudad: 17030)). Coste sin permutar: 3.1107854085613944E7, Coste con permutacion: 3.1104569536090553E7

Permutacion Pos1: (4458(Ciudad: 9237)) -> Pos2: (6346(Ciudad: 9678)). Coste sin permutar: 3.1104569536090553E7, Coste con permutacion: 3.1101068741101168E7

Permutacion Pos1: (16476(Ciudad: 3978)) -> Pos2: (2953(Ciudad: 9725)). Coste sin permutar: 3.1101068741101168E7, Coste con permutacion: 3.109591718900945E7

Permutacion Pos1: (1705(Ciudad: 8580)) -> Pos2: (3586(Ciudad: 15427)). Coste sin permutar: 3.109591718900945E7, Coste con permutacion: 3.1092212171131186E7

Permutacion Pos1: (7542(Ciudad: 1490)) -> Pos2: (8374(Ciudad: 15483)). Coste sin permutar: 3.1092212171131186E7, Coste con permutacion: 3.1088157957774013E7

Permutacion Pos1: (5141(Ciudad: 15032)) -> Pos2: (2061(Ciudad: 9258)). Coste sin permutar: 3.1088157957774013E7, Coste con permutacion: 3.108301150661076E7

Permutacion Pos1: (9820(Ciudad: 9131)) -> Pos2: (17593(Ciudad: 9102)). Coste sin permutar: 3.108301150661076E7, Coste con permutacion: 3.1078384936314337E7

Permutacion Pos1: (9406(Ciudad: 13978)) -> Pos2: (14598(Ciudad: 7342)). Coste sin permutar: 3.1078384936314337E7, Coste con permutacion: 3.107473620798927E7

Permutacion Pos1: (3399(Ciudad: 10935)) -> Pos2: (1936(Ciudad: 10552)). Coste sin permutar: 3.107473620798927E7, Coste con permutacion: 3.107077261882873E7

Permutacion Pos1: (6901(Ciudad: 13224)) -> Pos2: (14784(Ciudad: 3329)). Coste sin permutar: 3.107077261882873E7, Coste con permutacion: 3.106762402335476E7

Permutacion Pos1: (4209(Ciudad: 11483)) -> Pos2: (14099(Ciudad: 8923)). Coste sin permutar: 3.106762402335476E7, Coste con permutacion: 3.1064391221081562E7

Permutacion Pos1: (4029(Ciudad: 15346)) -> Pos2: (8745(Ciudad: 2874)). Coste sin permutar: 3.1064391221081562E7, Coste con permutacion: 3.1060081124698516E7

Permutacion Pos1: (10295(Ciudad: 14144)) -> Pos2: (215(Ciudad: 6975)). Coste sin permutar: 3.1060081124698516E7, Coste con permutacion: 3.105515165123095E7

Permutacion Pos1: (3114(Ciudad: 4220)) -> Pos2: (2857(Ciudad: 5414)). Coste sin permutar: 3.105515165123095E7, Coste con permutacion: 3.1052747961233396E7

Permutacion Pos1: (7221(Ciudad: 14436)) -> Pos2: (1543(Ciudad: 10992)). Coste sin permutar: 3.1052747961233396E7, Coste con permutacion: 3.1049227612595495E7

Permutacion Pos1: (2869(Ciudad: 16906)) -> Pos2: (15330(Ciudad: 14642)). Coste sin permutar: 3.1049227612595495E7, Coste con permutacion: 3.104646874525907E7

Permutacion Pos1: (8141(Ciudad: 13235)) -> Pos2: (11195(Ciudad: 1470)). Coste sin permutar: 3.104646874525907E7, Coste con permutacion: 3.104076213100084E7

Permutacion Pos1: (3237(Ciudad: 11317)) -> Pos2: (13008(Ciudad: 3727)). Coste sin permutar: 3.104076213100084E7, Coste con permutacion: 3.1036457912079457E7

Permutacion Pos1: (16608(Ciudad: 14171)) -> Pos2: (355(Ciudad: 15856)). Coste sin permutar: 3.1036457912079457E7, Coste con permutacion: 3.1034610668154776E7

Permutacion Pos1: (16791(Ciudad: 13435)) -> Pos2: (13144(Ciudad: 5207)). Coste sin permutar: 3.1034610668154776E7, Coste con permutacion: 3.103254046548571E7

Permutacion Pos1: (5954(Ciudad: 5877)) -> Pos2: (13002(Ciudad: 2867)). Coste sin permutar: 3.103254046548571E7, Coste con permutacion: 3.1028989366220403E7

Permutacion Pos1: (18039(Ciudad: 12181)) -> Pos2: (16698(Ciudad: 17640)). Coste sin permutar: 3.1028989366220403E7, Coste con permutacion: 3.1024428484543834E7

Permutacion Pos1: (1658(Ciudad: 11092)) -> Pos2: (13717(Ciudad: 14522)). Coste sin permutar: 3.1024428484543834E7, Coste con permutacion: 3.1020015895238753E7

Permutacion Pos1: (17812(Ciudad: 13324)) -> Pos2: (9729(Ciudad: 17464)). Coste sin permutar: 3.1020015895238753E7, Coste con permutacion: 3.1015894254264846E7

Permutacion Pos1: (5296(Ciudad: 9528)) -> Pos2: (18083(Ciudad: 825)). Coste sin permutar: 3.1015894254264846E7, Coste con permutacion: 3.1013289684183E7

Permutacion Pos1: (11839(Ciudad: 4040)) -> Pos2: (4335(Ciudad: 17332)). Coste sin permutar: 3.1013289684183E7, Coste con permutacion: 3.100734302858215E7

Permutacion Pos1: (3501(Ciudad: 6703)) -> Pos2: (6668(Ciudad: 4937)). Coste sin permutar: 3.100734302858215E7, Coste con permutacion: 3.100195186937586E7

Permutacion Pos1: (8924(Ciudad: 7549)) -> Pos2: (2291(Ciudad: 8461)). Coste sin permutar: 3.100195186937586E7, Coste con permutacion: 3.0996913752554346E7

Permutacion Pos1: (3005(Ciudad: 9010)) -> Pos2: (196(Ciudad: 6074)). Coste sin permutar: 3.0996913752554346E7, Coste con permutacion: 3.099353719736894E7

Permutacion Pos1: (18431(Ciudad: 4902)) -> Pos2: (1988(Ciudad: 17067)). Coste sin permutar: 3.099353719736894E7, Coste con permutacion: 3.0990912263350062E7

Permutacion Pos1: (16576(Ciudad: 17796)) -> Pos2: (13815(Ciudad: 16951)). Coste sin permutar: 3.0990912263350062E7, Coste con permutacion: 3.0988372149930745E7

Permutacion Pos1: (7328(Ciudad: 2235)) -> Pos2: (8917(Ciudad: 1390)). Coste sin permutar: 3.0988372149930745E7, Coste con permutacion: 3.0984369481845833E7

Permutacion Pos1: (15236(Ciudad: 1239)) -> Pos2: (9851(Ciudad: 11319)). Coste sin permutar: 3.0984369481845833E7, Coste con permutacion: 3.0979053310896304E7

Permutacion Pos1: (9943(Ciudad: 7893)) -> Pos2: (11073(Ciudad: 9687)). Coste sin permutar: 3.0979053310896304E7, Coste con permutacion: 3.0976845791201625E7

Permutacion Pos1: (9499(Ciudad: 12437)) -> Pos2: (9603(Ciudad: 15114)). Coste sin permutar: 3.0976845791201625E7, Coste con permutacion: 3.0973970417053927E7

Permutacion Pos1: (10975(Ciudad: 16989)) -> Pos2: (18446(Ciudad: 7370)). Coste sin permutar: 3.0973970417053927E7, Coste con permutacion: 3.0969638259443495E7

Permutacion Pos1: (843(Ciudad: 7213)) -> Pos2: (8296(Ciudad: 14320)). Coste sin permutar: 3.0969638259443495E7, Coste con permutacion: 3.0964978959343974E7

Permutacion Pos1: (7543(Ciudad: 6638)) -> Pos2: (12987(Ciudad: 6598)). Coste sin permutar: 3.0964978959343974E7, Coste con permutacion: 3.0960291914240006E7

Permutacion Pos1: (15513(Ciudad: 2100)) -> Pos2: (12543(Ciudad: 13162)). Coste sin permutar: 3.0960291914240006E7, Coste con permutacion: 3.0957728433286574E7

Permutacion Pos1: (7228(Ciudad: 16168)) -> Pos2: (16691(Ciudad: 16450)). Coste sin permutar: 3.0957728433286574E7, Coste con permutacion: 3.0953986041367833E7

Permutacion Pos1: (14828(Ciudad: 14336)) -> Pos2: (3409(Ciudad: 16349)). Coste sin permutar: 3.0953986041367833E7, Coste con permutacion: 3.0950696448107343E7

Permutacion Pos1: (5503(Ciudad: 12950)) -> Pos2: (8025(Ciudad: 3038)). Coste sin permutar: 3.0950696448107343E7, Coste con permutacion: 3.0945677747288443E7

Permutacion Pos1: (14310(Ciudad: 14746)) -> Pos2: (4172(Ciudad: 2922)). Coste sin permutar: 3.0945677747288443E7, Coste con permutacion: 3.0939953427961934E7

Permutacion Pos1: (16482(Ciudad: 17441)) -> Pos2: (17051(Ciudad: 7374)). Coste sin permutar: 3.0939953427961934E7, Coste con permutacion: 3.0937198763906993E7

Permutacion Pos1: (15887(Ciudad: 13055)) -> Pos2: (14859(Ciudad: 3456)). Coste sin permutar: 3.0937198763906993E7, Coste con permutacion: 3.0932091587304283E7

Permutacion Pos1: (13152(Ciudad: 11347)) -> Pos2: (16016(Ciudad: 3743)). Coste sin permutar: 3.0932091587304283E7, Coste con permutacion: 3.0927273379257843E7

Permutacion Pos1: (17306(Ciudad: 7078)) -> Pos2: (10385(Ciudad: 12527)). Coste sin permutar: 3.0927273379257843E7, Coste con permutacion: 3.092448403113003E7

Permutacion Pos1: (5422(Ciudad: 13883)) -> Pos2: (16920(Ciudad: 3493)). Coste sin permutar: 3.092448403113003E7, Coste con permutacion: 3.0922193624122396E7

Permutacion Pos1: (14639(Ciudad: 16436)) -> Pos2: (8409(Ciudad: 3279)). Coste sin permutar: 3.0922193624122396E7, Coste con permutacion: 3.0916140995887265E7

Permutacion Pos1: (13507(Ciudad: 8584)) -> Pos2: (2268(Ciudad: 12093)). Coste sin permutar: 3.0916140995887265E7, Coste con permutacion: 3.091314587388977E7

Permutacion Pos1: (422(Ciudad: 12147)) -> Pos2: (14136(Ciudad: 6926)). Coste sin permutar: 3.091314587388977E7, Coste con permutacion: 3.090830752420563E7

Permutacion Pos1: (7882(Ciudad: 3359)) -> Pos2: (6268(Ciudad: 8804)). Coste sin permutar: 3.090830752420563E7, Coste con permutacion: 3.0905990767998267E7

Permutacion Pos1: (12378(Ciudad: 4250)) -> Pos2: (11804(Ciudad: 15466)). Coste sin permutar: 3.0905990767998267E7, Coste con permutacion: 3.0901804007413324E7

Permutacion Pos1: (18317(Ciudad: 2645)) -> Pos2: (14503(Ciudad: 17657)). Coste sin permutar: 3.0901804007413324E7, Coste con permutacion: 3.0896240487376656E7

Permutacion Pos1: (6070(Ciudad: 5192)) -> Pos2: (11489(Ciudad: 1755)). Coste sin permutar: 3.0896240487376656E7, Coste con permutacion: 3.089343983945341E7

Permutacion Pos1: (10650(Ciudad: 6432)) -> Pos2: (1505(Ciudad: 117)). Coste sin permutar: 3.089343983945341E7, Coste con permutacion: 3.0890454004519384E7

Permutacion Pos1: (10203(Ciudad: 6417)) -> Pos2: (5224(Ciudad: 9792)). Coste sin permutar: 3.0890454004519384E7, Coste con permutacion: 3.0888362851675555E7

Permutacion Pos1: (1681(Ciudad: 3306)) -> Pos2: (7403(Ciudad: 7708)). Coste sin permutar: 3.0888362851675555E7, Coste con permutacion: 3.088477956401869E7

Permutacion Pos1: (6104(Ciudad: 17747)) -> Pos2: (14239(Ciudad: 1750)). Coste sin permutar: 3.088477956401869E7, Coste con permutacion: 3.0881582086326875E7

Permutacion Pos1: (17251(Ciudad: 9048)) -> Pos2: (9552(Ciudad: 3650)). Coste sin permutar: 3.0881582086326875E7, Coste con permutacion: 3.0878917105901375E7

Permutacion Pos1: (16991(Ciudad: 6335)) -> Pos2: (2046(Ciudad: 4134)). Coste sin permutar: 3.0878917105901375E7, Coste con permutacion: 3.087631173174447E7

Permutacion Pos1: (10964(Ciudad: 1501)) -> Pos2: (7316(Ciudad: 8165)). Coste sin permutar: 3.087631173174447E7, Coste con permutacion: 3.0873767429554455E7

Permutacion Pos1: (5606(Ciudad: 3308)) -> Pos2: (12790(Ciudad: 33)). Coste sin permutar: 3.0873767429554455E7, Coste con permutacion: 3.086798820216653E7

Permutacion Pos1: (2265(Ciudad: 2646)) -> Pos2: (7333(Ciudad: 10145)). Coste sin permutar: 3.086798820216653E7, Coste con permutacion: 3.0862576787510548E7

Permutacion Pos1: (627(Ciudad: 4200)) -> Pos2: (3297(Ciudad: 9605)). Coste sin permutar: 3.0862576787510548E7, Coste con permutacion: 3.0859618225356475E7

Permutacion Pos1: (5579(Ciudad: 10217)) -> Pos2: (12780(Ciudad: 16058)). Coste sin permutar: 3.0859618225356475E7, Coste con permutacion: 3.085702065917184E7

Permutacion Pos1: (5294(Ciudad: 17236)) -> Pos2: (12566(Ciudad: 2747)). Coste sin permutar: 3.085702065917184E7, Coste con permutacion: 3.0853735457693443E7

Permutacion Pos1: (16114(Ciudad: 14939)) -> Pos2: (2234(Ciudad: 5186)). Coste sin permutar: 3.0853735457693443E7, Coste con permutacion: 3.0850831223749466E7

Permutacion Pos1: (8259(Ciudad: 9392)) -> Pos2: (11652(Ciudad: 1035)). Coste sin permutar: 3.0850831223749466E7, Coste con permutacion: 3.084858796160343E7

