Archivo: a280.tsp, semilla: 52153919

Permutacion Pos1: (2062(Ciudad: 9280)) -> Pos2: (8981(Ciudad: 8041)). Coste sin permutar: 3.2679391242375776E7, Coste con permutacion: 3.267678495368663E7

Permutacion Pos1: (12522(Ciudad: 1311)) -> Pos2: (11453(Ciudad: 6609)). Coste sin permutar: 3.267678495368663E7, Coste con permutacion: 3.2673862453527596E7

Permutacion Pos1: (13879(Ciudad: 9516)) -> Pos2: (16501(Ciudad: 16535)). Coste sin permutar: 3.2673862453527596E7, Coste con permutacion: 3.267089487873695E7

Permutacion Pos1: (18307(Ciudad: 3242)) -> Pos2: (6615(Ciudad: 8378)). Coste sin permutar: 3.267089487873695E7, Coste con permutacion: 3.2666631496464085E7

Permutacion Pos1: (18409(Ciudad: 16472)) -> Pos2: (10178(Ciudad: 7284)). Coste sin permutar: 3.2666631496464085E7, Coste con permutacion: 3.2663894791914716E7

Permutacion Pos1: (11085(Ciudad: 11405)) -> Pos2: (14445(Ciudad: 17412)). Coste sin permutar: 3.2663894791914716E7, Coste con permutacion: 3.2660001753060475E7

Permutacion Pos1: (10482(Ciudad: 2549)) -> Pos2: (5832(Ciudad: 13172)). Coste sin permutar: 3.2660001753060475E7, Coste con permutacion: 3.2653186035689462E7

Permutacion Pos1: (458(Ciudad: 8428)) -> Pos2: (1708(Ciudad: 8047)). Coste sin permutar: 3.2653186035689462E7, Coste con permutacion: 3.2646632826946948E7

Permutacion Pos1: (10250(Ciudad: 15177)) -> Pos2: (3060(Ciudad: 448)). Coste sin permutar: 3.2646632826946948E7, Coste con permutacion: 3.2641664915590487E7

Permutacion Pos1: (14648(Ciudad: 1512)) -> Pos2: (12005(Ciudad: 17927)). Coste sin permutar: 3.2641664915590487E7, Coste con permutacion: 3.2638453573553864E7

Permutacion Pos1: (5555(Ciudad: 8413)) -> Pos2: (2890(Ciudad: 15675)). Coste sin permutar: 3.2638453573553864E7, Coste con permutacion: 3.2632971938197535E7

Permutacion Pos1: (2831(Ciudad: 5831)) -> Pos2: (10074(Ciudad: 15371)). Coste sin permutar: 3.2632971938197535E7, Coste con permutacion: 3.2630155026558343E7

Permutacion Pos1: (2666(Ciudad: 12517)) -> Pos2: (12506(Ciudad: 14377)). Coste sin permutar: 3.2630155026558343E7, Coste con permutacion: 3.2624706308550444E7

Permutacion Pos1: (1279(Ciudad: 10413)) -> Pos2: (526(Ciudad: 7270)). Coste sin permutar: 3.2624706308550444E7, Coste con permutacion: 3.2621364240087915E7

Permutacion Pos1: (5188(Ciudad: 1804)) -> Pos2: (6154(Ciudad: 12824)). Coste sin permutar: 3.2621364240087915E7, Coste con permutacion: 3.2618282675321538E7

Permutacion Pos1: (1586(Ciudad: 9799)) -> Pos2: (4343(Ciudad: 6469)). Coste sin permutar: 3.2618282675321538E7, Coste con permutacion: 3.2614793156329777E7

Permutacion Pos1: (9314(Ciudad: 6279)) -> Pos2: (11169(Ciudad: 2504)). Coste sin permutar: 3.2614793156329777E7, Coste con permutacion: 3.2610001751915608E7

Permutacion Pos1: (17231(Ciudad: 10905)) -> Pos2: (9662(Ciudad: 15355)). Coste sin permutar: 3.2610001751915608E7, Coste con permutacion: 3.2605495732787855E7

Permutacion Pos1: (16829(Ciudad: 15710)) -> Pos2: (11560(Ciudad: 13332)). Coste sin permutar: 3.2605495732787855E7, Coste con permutacion: 3.260135237235555E7

Permutacion Pos1: (1589(Ciudad: 3931)) -> Pos2: (14330(Ciudad: 5129)). Coste sin permutar: 3.260135237235555E7, Coste con permutacion: 3.2596566058899518E7

Permutacion Pos1: (13050(Ciudad: 9196)) -> Pos2: (4937(Ciudad: 18133)). Coste sin permutar: 3.2596566058899518E7, Coste con permutacion: 3.2592429889766537E7

Permutacion Pos1: (14011(Ciudad: 70)) -> Pos2: (11642(Ciudad: 13273)). Coste sin permutar: 3.2592429889766537E7, Coste con permutacion: 3.2590159327543955E7

Permutacion Pos1: (14358(Ciudad: 5458)) -> Pos2: (1169(Ciudad: 17017)). Coste sin permutar: 3.2590159327543955E7, Coste con permutacion: 3.25855855456813E7

Permutacion Pos1: (2086(Ciudad: 8810)) -> Pos2: (6041(Ciudad: 14658)). Coste sin permutar: 3.25855855456813E7, Coste con permutacion: 3.2581261765535638E7

Permutacion Pos1: (1418(Ciudad: 10623)) -> Pos2: (13711(Ciudad: 11764)). Coste sin permutar: 3.2581261765535638E7, Coste con permutacion: 3.2575705519020345E7

Permutacion Pos1: (8307(Ciudad: 5015)) -> Pos2: (14329(Ciudad: 17855)). Coste sin permutar: 3.2575705519020345E7, Coste con permutacion: 3.2571672650291823E7

Permutacion Pos1: (10888(Ciudad: 11721)) -> Pos2: (17700(Ciudad: 16263)). Coste sin permutar: 3.2571672650291823E7, Coste con permutacion: 3.256796298489919E7

Permutacion Pos1: (6152(Ciudad: 766)) -> Pos2: (8555(Ciudad: 1724)). Coste sin permutar: 3.256796298489919E7, Coste con permutacion: 3.2564138216776684E7

Permutacion Pos1: (7115(Ciudad: 11268)) -> Pos2: (8067(Ciudad: 2896)). Coste sin permutar: 3.2564138216776684E7, Coste con permutacion: 3.255910211912467E7

Permutacion Pos1: (13366(Ciudad: 103)) -> Pos2: (8882(Ciudad: 17792)). Coste sin permutar: 3.255910211912467E7, Coste con permutacion: 3.255519579988432E7

Permutacion Pos1: (5659(Ciudad: 9284)) -> Pos2: (12992(Ciudad: 2745)). Coste sin permutar: 3.255519579988432E7, Coste con permutacion: 3.2550663312406424E7

Permutacion Pos1: (14150(Ciudad: 4152)) -> Pos2: (3522(Ciudad: 8367)). Coste sin permutar: 3.2550663312406424E7, Coste con permutacion: 3.2546726167215746E7

Permutacion Pos1: (13266(Ciudad: 7613)) -> Pos2: (4511(Ciudad: 17335)). Coste sin permutar: 3.2546726167215746E7, Coste con permutacion: 3.2543965130436886E7

Permutacion Pos1: (460(Ciudad: 5877)) -> Pos2: (4688(Ciudad: 8279)). Coste sin permutar: 3.2543965130436886E7, Coste con permutacion: 3.253915823200654E7

Permutacion Pos1: (7778(Ciudad: 8037)) -> Pos2: (11897(Ciudad: 6401)). Coste sin permutar: 3.253915823200654E7, Coste con permutacion: 3.2534696571892463E7

Permutacion Pos1: (6928(Ciudad: 16555)) -> Pos2: (14929(Ciudad: 12756)). Coste sin permutar: 3.2534696571892463E7, Coste con permutacion: 3.2529484658423472E7

Permutacion Pos1: (12987(Ciudad: 8623)) -> Pos2: (2927(Ciudad: 10539)). Coste sin permutar: 3.2529484658423472E7, Coste con permutacion: 3.2526216467759777E7

Permutacion Pos1: (2525(Ciudad: 13774)) -> Pos2: (7454(Ciudad: 17768)). Coste sin permutar: 3.2526216467759777E7, Coste con permutacion: 3.252340269449787E7

Permutacion Pos1: (5962(Ciudad: 9971)) -> Pos2: (6083(Ciudad: 6923)). Coste sin permutar: 3.252340269449787E7, Coste con permutacion: 3.2519608897175506E7

Permutacion Pos1: (14961(Ciudad: 11058)) -> Pos2: (5865(Ciudad: 5051)). Coste sin permutar: 3.2519608897175506E7, Coste con permutacion: 3.2516480147537548E7

Permutacion Pos1: (7198(Ciudad: 4078)) -> Pos2: (2869(Ciudad: 2056)). Coste sin permutar: 3.2516480147537548E7, Coste con permutacion: 3.251238924900398E7

Permutacion Pos1: (3179(Ciudad: 97)) -> Pos2: (11644(Ciudad: 4558)). Coste sin permutar: 3.251238924900398E7, Coste con permutacion: 3.250813847533488E7

Permutacion Pos1: (3190(Ciudad: 10538)) -> Pos2: (3565(Ciudad: 15886)). Coste sin permutar: 3.250813847533488E7, Coste con permutacion: 3.2503847870292664E7

Permutacion Pos1: (10414(Ciudad: 5592)) -> Pos2: (9309(Ciudad: 7623)). Coste sin permutar: 3.2503847870292664E7, Coste con permutacion: 3.2500101000502866E7

Permutacion Pos1: (3383(Ciudad: 16591)) -> Pos2: (18175(Ciudad: 7093)). Coste sin permutar: 3.2500101000502866E7, Coste con permutacion: 3.249601800324291E7

Permutacion Pos1: (3181(Ciudad: 267)) -> Pos2: (13100(Ciudad: 4940)). Coste sin permutar: 3.249601800324291E7, Coste con permutacion: 3.24920575234336E7

Permutacion Pos1: (18469(Ciudad: 2073)) -> Pos2: (7413(Ciudad: 17452)). Coste sin permutar: 3.24920575234336E7, Coste con permutacion: 3.2489162176971294E7

Permutacion Pos1: (10334(Ciudad: 16444)) -> Pos2: (11555(Ciudad: 11996)). Coste sin permutar: 3.2489162176971294E7, Coste con permutacion: 3.2485144888842724E7

Permutacion Pos1: (16391(Ciudad: 12983)) -> Pos2: (17784(Ciudad: 8861)). Coste sin permutar: 3.2485144888842724E7, Coste con permutacion: 3.2481345529488873E7

Permutacion Pos1: (1161(Ciudad: 10875)) -> Pos2: (3716(Ciudad: 6575)). Coste sin permutar: 3.2481345529488873E7, Coste con permutacion: 3.2477710095847033E7

Permutacion Pos1: (10373(Ciudad: 11734)) -> Pos2: (15815(Ciudad: 882)). Coste sin permutar: 3.2477710095847033E7, Coste con permutacion: 3.247448557312874E7

Permutacion Pos1: (16200(Ciudad: 9043)) -> Pos2: (13198(Ciudad: 13971)). Coste sin permutar: 3.247448557312874E7, Coste con permutacion: 3.2470300946508903E7

Permutacion Pos1: (6602(Ciudad: 5103)) -> Pos2: (14045(Ciudad: 2150)). Coste sin permutar: 3.2470300946508903E7, Coste con permutacion: 3.24666374655953E7

Permutacion Pos1: (2022(Ciudad: 2855)) -> Pos2: (4137(Ciudad: 10465)). Coste sin permutar: 3.24666374655953E7, Coste con permutacion: 3.2462710263635144E7

Permutacion Pos1: (8964(Ciudad: 4748)) -> Pos2: (2975(Ciudad: 6837)). Coste sin permutar: 3.2462710263635144E7, Coste con permutacion: 3.2459121293373298E7

Permutacion Pos1: (18386(Ciudad: 17841)) -> Pos2: (12869(Ciudad: 5183)). Coste sin permutar: 3.2459121293373298E7, Coste con permutacion: 3.2455305865975708E7

Permutacion Pos1: (448(Ciudad: 3350)) -> Pos2: (3915(Ciudad: 7138)). Coste sin permutar: 3.2455305865975708E7, Coste con permutacion: 3.2451996124817636E7

Permutacion Pos1: (14459(Ciudad: 18364)) -> Pos2: (15486(Ciudad: 16390)). Coste sin permutar: 3.2451996124817636E7, Coste con permutacion: 3.244735621149865E7

Permutacion Pos1: (4209(Ciudad: 6592)) -> Pos2: (8842(Ciudad: 12862)). Coste sin permutar: 3.244735621149865E7, Coste con permutacion: 3.2440015002304588E7

Permutacion Pos1: (6819(Ciudad: 6995)) -> Pos2: (9226(Ciudad: 1613)). Coste sin permutar: 3.2440015002304588E7, Coste con permutacion: 3.2436994371166974E7

Permutacion Pos1: (11608(Ciudad: 5912)) -> Pos2: (13758(Ciudad: 794)). Coste sin permutar: 3.2436994371166974E7, Coste con permutacion: 3.2432779394056514E7

Permutacion Pos1: (7389(Ciudad: 6691)) -> Pos2: (1352(Ciudad: 16578)). Coste sin permutar: 3.2432779394056514E7, Coste con permutacion: 3.2428561013760068E7

Permutacion Pos1: (5499(Ciudad: 17680)) -> Pos2: (12052(Ciudad: 2604)). Coste sin permutar: 3.2428561013760068E7, Coste con permutacion: 3.242133790013943E7

Permutacion Pos1: (4544(Ciudad: 2631)) -> Pos2: (11651(Ciudad: 9309)). Coste sin permutar: 3.242133790013943E7, Coste con permutacion: 3.241719694705638E7

Permutacion Pos1: (1103(Ciudad: 16308)) -> Pos2: (6130(Ciudad: 7217)). Coste sin permutar: 3.241719694705638E7, Coste con permutacion: 3.2414420000257593E7

Permutacion Pos1: (11236(Ciudad: 11331)) -> Pos2: (1437(Ciudad: 15463)). Coste sin permutar: 3.2414420000257593E7, Coste con permutacion: 3.240972911240497E7

Permutacion Pos1: (11167(Ciudad: 8513)) -> Pos2: (16842(Ciudad: 13522)). Coste sin permutar: 3.240972911240497E7, Coste con permutacion: 3.2404533628736153E7

Permutacion Pos1: (8178(Ciudad: 13139)) -> Pos2: (6467(Ciudad: 15929)). Coste sin permutar: 3.2404533628736153E7, Coste con permutacion: 3.2400372892443735E7

Permutacion Pos1: (15765(Ciudad: 11854)) -> Pos2: (2165(Ciudad: 11399)). Coste sin permutar: 3.2400372892443735E7, Coste con permutacion: 3.23957553715383E7

Permutacion Pos1: (7606(Ciudad: 14061)) -> Pos2: (447(Ciudad: 2262)). Coste sin permutar: 3.23957553715383E7, Coste con permutacion: 3.2393225165683664E7

Permutacion Pos1: (5565(Ciudad: 6162)) -> Pos2: (14680(Ciudad: 2007)). Coste sin permutar: 3.2393225165683664E7, Coste con permutacion: 3.2388014305708542E7

Permutacion Pos1: (6381(Ciudad: 13199)) -> Pos2: (10513(Ciudad: 12515)). Coste sin permutar: 3.2388014305708542E7, Coste con permutacion: 3.2381772512601826E7

Permutacion Pos1: (6391(Ciudad: 2371)) -> Pos2: (15842(Ciudad: 3613)). Coste sin permutar: 3.2381772512601826E7, Coste con permutacion: 3.23747503239575E7

Permutacion Pos1: (10937(Ciudad: 9882)) -> Pos2: (15364(Ciudad: 17224)). Coste sin permutar: 3.23747503239575E7, Coste con permutacion: 3.2370089404962678E7

Permutacion Pos1: (5412(Ciudad: 623)) -> Pos2: (12219(Ciudad: 4441)). Coste sin permutar: 3.2370089404962678E7, Coste con permutacion: 3.236493566985192E7

Permutacion Pos1: (14378(Ciudad: 11482)) -> Pos2: (13855(Ciudad: 10655)). Coste sin permutar: 3.236493566985192E7, Coste con permutacion: 3.2360424222719952E7

Permutacion Pos1: (16197(Ciudad: 1346)) -> Pos2: (9639(Ciudad: 10070)). Coste sin permutar: 3.2360424222719952E7, Coste con permutacion: 3.2357488723279536E7

Permutacion Pos1: (18084(Ciudad: 14084)) -> Pos2: (80(Ciudad: 9528)). Coste sin permutar: 3.2357488723279536E7, Coste con permutacion: 3.2354145864442606E7

Permutacion Pos1: (720(Ciudad: 12452)) -> Pos2: (15440(Ciudad: 7090)). Coste sin permutar: 3.2354145864442606E7, Coste con permutacion: 3.2348449429072235E7

Permutacion Pos1: (11901(Ciudad: 2459)) -> Pos2: (7810(Ciudad: 17654)). Coste sin permutar: 3.2348449429072235E7, Coste con permutacion: 3.2344865075172264E7

Permutacion Pos1: (1452(Ciudad: 3855)) -> Pos2: (11662(Ciudad: 5175)). Coste sin permutar: 3.2344865075172264E7, Coste con permutacion: 3.2341139069897257E7

Permutacion Pos1: (16701(Ciudad: 1130)) -> Pos2: (8696(Ciudad: 18482)). Coste sin permutar: 3.2341139069897257E7, Coste con permutacion: 3.233466190741702E7

Permutacion Pos1: (6322(Ciudad: 17012)) -> Pos2: (17458(Ciudad: 16201)). Coste sin permutar: 3.233466190741702E7, Coste con permutacion: 3.2331941268529627E7

Permutacion Pos1: (17550(Ciudad: 18188)) -> Pos2: (15376(Ciudad: 17856)). Coste sin permutar: 3.2331941268529627E7, Coste con permutacion: 3.2327271541467987E7

Permutacion Pos1: (5228(Ciudad: 4055)) -> Pos2: (2583(Ciudad: 3225)). Coste sin permutar: 3.2327271541467987E7, Coste con permutacion: 3.2322677738566555E7

Permutacion Pos1: (1835(Ciudad: 9590)) -> Pos2: (401(Ciudad: 8855)). Coste sin permutar: 3.2322677738566555E7, Coste con permutacion: 3.2317412662526853E7

Permutacion Pos1: (13687(Ciudad: 16782)) -> Pos2: (12143(Ciudad: 15523)). Coste sin permutar: 3.2317412662526853E7, Coste con permutacion: 3.2311906726719953E7

Permutacion Pos1: (12179(Ciudad: 17418)) -> Pos2: (15228(Ciudad: 16815)). Coste sin permutar: 3.2311906726719953E7, Coste con permutacion: 3.2308592968198504E7

Permutacion Pos1: (5650(Ciudad: 6928)) -> Pos2: (16539(Ciudad: 1527)). Coste sin permutar: 3.2308592968198504E7, Coste con permutacion: 3.230360335943343E7

Permutacion Pos1: (12805(Ciudad: 866)) -> Pos2: (9134(Ciudad: 4304)). Coste sin permutar: 3.230360335943343E7, Coste con permutacion: 3.2301043816473328E7

Permutacion Pos1: (15982(Ciudad: 16925)) -> Pos2: (8835(Ciudad: 10085)). Coste sin permutar: 3.2301043816473328E7, Coste con permutacion: 3.229728071244732E7

Permutacion Pos1: (691(Ciudad: 5998)) -> Pos2: (827(Ciudad: 14270)). Coste sin permutar: 3.229728071244732E7, Coste con permutacion: 3.2294252852821615E7

Permutacion Pos1: (13902(Ciudad: 17202)) -> Pos2: (13049(Ciudad: 4713)). Coste sin permutar: 3.2294252852821615E7, Coste con permutacion: 3.228905688375095E7

Permutacion Pos1: (9328(Ciudad: 3804)) -> Pos2: (3012(Ciudad: 1611)). Coste sin permutar: 3.228905688375095E7, Coste con permutacion: 3.228481977815062E7

Permutacion Pos1: (12934(Ciudad: 15153)) -> Pos2: (9898(Ciudad: 1802)). Coste sin permutar: 3.228481977815062E7, Coste con permutacion: 3.2282332447291948E7

Permutacion Pos1: (10180(Ciudad: 4335)) -> Pos2: (6914(Ciudad: 16454)). Coste sin permutar: 3.2282332447291948E7, Coste con permutacion: 3.2278992095314316E7

Permutacion Pos1: (14990(Ciudad: 1823)) -> Pos2: (6908(Ciudad: 18064)). Coste sin permutar: 3.2278992095314316E7, Coste con permutacion: 3.2275883413223736E7

Permutacion Pos1: (10756(Ciudad: 5352)) -> Pos2: (18328(Ciudad: 8254)). Coste sin permutar: 3.2275883413223736E7, Coste con permutacion: 3.2271712522315588E7

Permutacion Pos1: (10893(Ciudad: 17934)) -> Pos2: (13169(Ciudad: 12787)). Coste sin permutar: 3.2271712522315588E7, Coste con permutacion: 3.226929873644823E7

Permutacion Pos1: (8796(Ciudad: 17186)) -> Pos2: (12308(Ciudad: 16934)). Coste sin permutar: 3.226929873644823E7, Coste con permutacion: 3.226590179967397E7

Permutacion Pos1: (13311(Ciudad: 9615)) -> Pos2: (3666(Ciudad: 10940)). Coste sin permutar: 3.226590179967397E7, Coste con permutacion: 3.2260721413117696E7

Permutacion Pos1: (2071(Ciudad: 13175)) -> Pos2: (6590(Ciudad: 11876)). Coste sin permutar: 3.2260721413117696E7, Coste con permutacion: 3.225615737026616E7

Permutacion Pos1: (7249(Ciudad: 8912)) -> Pos2: (3812(Ciudad: 1590)). Coste sin permutar: 3.225615737026616E7, Coste con permutacion: 3.225238568755432E7

Permutacion Pos1: (16979(Ciudad: 13157)) -> Pos2: (9863(Ciudad: 10961)). Coste sin permutar: 3.225238568755432E7, Coste con permutacion: 3.224958840126333E7

Permutacion Pos1: (3074(Ciudad: 2732)) -> Pos2: (7670(Ciudad: 4003)). Coste sin permutar: 3.224958840126333E7, Coste con permutacion: 3.224441333329591E7

Permutacion Pos1: (15967(Ciudad: 9017)) -> Pos2: (13115(Ciudad: 6868)). Coste sin permutar: 3.224441333329591E7, Coste con permutacion: 3.2241877255711157E7

Permutacion Pos1: (2177(Ciudad: 63)) -> Pos2: (8544(Ciudad: 4370)). Coste sin permutar: 3.2241877255711157E7, Coste con permutacion: 3.2237780409195483E7

Permutacion Pos1: (10638(Ciudad: 18032)) -> Pos2: (14095(Ciudad: 10241)). Coste sin permutar: 3.2237780409195483E7, Coste con permutacion: 3.223342169552854E7

Permutacion Pos1: (17843(Ciudad: 11845)) -> Pos2: (15349(Ciudad: 5812)). Coste sin permutar: 3.223342169552854E7, Coste con permutacion: 3.222900994768258E7

Permutacion Pos1: (4787(Ciudad: 4979)) -> Pos2: (3027(Ciudad: 475)). Coste sin permutar: 3.222900994768258E7, Coste con permutacion: 3.222487958110169E7

Permutacion Pos1: (13228(Ciudad: 17340)) -> Pos2: (10721(Ciudad: 16448)). Coste sin permutar: 3.222487958110169E7, Coste con permutacion: 3.222181307036211E7

Permutacion Pos1: (6900(Ciudad: 3019)) -> Pos2: (4480(Ciudad: 2972)). Coste sin permutar: 3.222181307036211E7, Coste con permutacion: 3.2214992754872676E7

Permutacion Pos1: (17043(Ciudad: 9897)) -> Pos2: (12460(Ciudad: 11654)). Coste sin permutar: 3.2214992754872676E7, Coste con permutacion: 3.2211484830773465E7

Permutacion Pos1: (6058(Ciudad: 5998)) -> Pos2: (827(Ciudad: 16252)). Coste sin permutar: 3.2211484830773465E7, Coste con permutacion: 3.220812806674228E7

Permutacion Pos1: (14048(Ciudad: 10236)) -> Pos2: (10501(Ciudad: 3309)). Coste sin permutar: 3.220812806674228E7, Coste con permutacion: 3.2206042222988985E7

Permutacion Pos1: (14844(Ciudad: 10122)) -> Pos2: (16816(Ciudad: 12016)). Coste sin permutar: 3.2206042222988985E7, Coste con permutacion: 3.220076230294E7

Permutacion Pos1: (3470(Ciudad: 16400)) -> Pos2: (6647(Ciudad: 10569)). Coste sin permutar: 3.220076230294E7, Coste con permutacion: 3.2195619569611922E7

Permutacion Pos1: (18105(Ciudad: 13882)) -> Pos2: (13543(Ciudad: 17887)). Coste sin permutar: 3.2195619569611922E7, Coste con permutacion: 3.2191183211420104E7

Permutacion Pos1: (15819(Ciudad: 8216)) -> Pos2: (17030(Ciudad: 7865)). Coste sin permutar: 3.2191183211420104E7, Coste con permutacion: 3.218867934439136E7

Permutacion Pos1: (6333(Ciudad: 6469)) -> Pos2: (1586(Ciudad: 1968)). Coste sin permutar: 3.218867934439136E7, Coste con permutacion: 3.2180829333512932E7

Permutacion Pos1: (13701(Ciudad: 15826)) -> Pos2: (4482(Ciudad: 10103)). Coste sin permutar: 3.2180829333512932E7, Coste con permutacion: 3.2176062696914766E7

Permutacion Pos1: (15767(Ciudad: 9897)) -> Pos2: (12460(Ciudad: 12834)). Coste sin permutar: 3.2176062696914766E7, Coste con permutacion: 3.2171780484409746E7

Permutacion Pos1: (3916(Ciudad: 18210)) -> Pos2: (13171(Ciudad: 11847)). Coste sin permutar: 3.2171780484409746E7, Coste con permutacion: 3.2166684213729944E7

Permutacion Pos1: (10907(Ciudad: 13115)) -> Pos2: (14059(Ciudad: 6393)). Coste sin permutar: 3.2166684213729944E7, Coste con permutacion: 3.2163913305277538E7

Permutacion Pos1: (8533(Ciudad: 13822)) -> Pos2: (10155(Ciudad: 8302)). Coste sin permutar: 3.2163913305277538E7, Coste con permutacion: 3.216045093628976E7

Permutacion Pos1: (668(Ciudad: 6221)) -> Pos2: (14254(Ciudad: 14130)). Coste sin permutar: 3.216045093628976E7, Coste con permutacion: 3.2153984650559705E7

Permutacion Pos1: (9058(Ciudad: 187)) -> Pos2: (11414(Ciudad: 7589)). Coste sin permutar: 3.2153984650559705E7, Coste con permutacion: 3.2150693270088796E7

Permutacion Pos1: (11871(Ciudad: 8054)) -> Pos2: (1823(Ciudad: 1327)). Coste sin permutar: 3.2150693270088796E7, Coste con permutacion: 3.2144389759198412E7

Permutacion Pos1: (12764(Ciudad: 2683)) -> Pos2: (6269(Ciudad: 10435)). Coste sin permutar: 3.2144389759198412E7, Coste con permutacion: 3.213935761065824E7

Permutacion Pos1: (5885(Ciudad: 6831)) -> Pos2: (3650(Ciudad: 2396)). Coste sin permutar: 3.213935761065824E7, Coste con permutacion: 3.213602410348185E7

Permutacion Pos1: (14555(Ciudad: 18347)) -> Pos2: (16942(Ciudad: 9546)). Coste sin permutar: 3.213602410348185E7, Coste con permutacion: 3.2126289005372886E7

Permutacion Pos1: (8831(Ciudad: 5374)) -> Pos2: (7587(Ciudad: 14739)). Coste sin permutar: 3.2126289005372886E7, Coste con permutacion: 3.2123398380121227E7

Permutacion Pos1: (16458(Ciudad: 14405)) -> Pos2: (13029(Ciudad: 7836)). Coste sin permutar: 3.2123398380121227E7, Coste con permutacion: 3.2118849893384848E7

Permutacion Pos1: (513(Ciudad: 12360)) -> Pos2: (3660(Ciudad: 14287)). Coste sin permutar: 3.2118849893384848E7, Coste con permutacion: 3.2115468943908304E7

Permutacion Pos1: (14085(Ciudad: 7622)) -> Pos2: (15254(Ciudad: 3676)). Coste sin permutar: 3.2115468943908304E7, Coste con permutacion: 3.2110825250359897E7

Permutacion Pos1: (8769(Ciudad: 7799)) -> Pos2: (8316(Ciudad: 4386)). Coste sin permutar: 3.2110825250359897E7, Coste con permutacion: 3.210567785581411E7

Permutacion Pos1: (11548(Ciudad: 4314)) -> Pos2: (3296(Ciudad: 11278)). Coste sin permutar: 3.210567785581411E7, Coste con permutacion: 3.210255361777233E7

Permutacion Pos1: (10862(Ciudad: 9084)) -> Pos2: (0(Ciudad: 17014)). Coste sin permutar: 3.210255361777233E7, Coste con permutacion: 3.2098239806642003E7

Permutacion Pos1: (11472(Ciudad: 10941)) -> Pos2: (13659(Ciudad: 2211)). Coste sin permutar: 3.2098239806642003E7, Coste con permutacion: 3.209622589868426E7

Permutacion Pos1: (4747(Ciudad: 16840)) -> Pos2: (17070(Ciudad: 8756)). Coste sin permutar: 3.209622589868426E7, Coste con permutacion: 3.2092345025890253E7

Permutacion Pos1: (4018(Ciudad: 8439)) -> Pos2: (9210(Ciudad: 3349)). Coste sin permutar: 3.2092345025890253E7, Coste con permutacion: 3.2086962686976917E7

Permutacion Pos1: (4139(Ciudad: 332)) -> Pos2: (3908(Ciudad: 12297)). Coste sin permutar: 3.2086962686976917E7, Coste con permutacion: 3.2081910512709074E7

Permutacion Pos1: (2537(Ciudad: 9994)) -> Pos2: (12809(Ciudad: 2331)). Coste sin permutar: 3.2081910512709074E7, Coste con permutacion: 3.2079228552595727E7

Permutacion Pos1: (15044(Ciudad: 14770)) -> Pos2: (1517(Ciudad: 12754)). Coste sin permutar: 3.2079228552595727E7, Coste con permutacion: 3.2075346853006467E7

Permutacion Pos1: (14058(Ciudad: 12108)) -> Pos2: (10335(Ciudad: 12311)). Coste sin permutar: 3.2075346853006467E7, Coste con permutacion: 3.2073534613323737E7

Permutacion Pos1: (13999(Ciudad: 7103)) -> Pos2: (9420(Ciudad: 4419)). Coste sin permutar: 3.2073534613323737E7, Coste con permutacion: 3.206994902002657E7

Permutacion Pos1: (6046(Ciudad: 13438)) -> Pos2: (13117(Ciudad: 2586)). Coste sin permutar: 3.206994902002657E7, Coste con permutacion: 3.2066006210420374E7

Permutacion Pos1: (14531(Ciudad: 2265)) -> Pos2: (6334(Ciudad: 7835)). Coste sin permutar: 3.2066006210420374E7, Coste con permutacion: 3.2061598249852832E7

Permutacion Pos1: (3057(Ciudad: 7566)) -> Pos2: (18221(Ciudad: 11163)). Coste sin permutar: 3.2061598249852832E7, Coste con permutacion: 3.2059456010846782E7

Permutacion Pos1: (8895(Ciudad: 3363)) -> Pos2: (2172(Ciudad: 4271)). Coste sin permutar: 3.2059456010846782E7, Coste con permutacion: 3.2055285660362687E7

Permutacion Pos1: (8144(Ciudad: 16300)) -> Pos2: (17828(Ciudad: 16560)). Coste sin permutar: 3.2055285660362687E7, Coste con permutacion: 3.2052026133728683E7

Permutacion Pos1: (12879(Ciudad: 12817)) -> Pos2: (16182(Ciudad: 9098)). Coste sin permutar: 3.2052026133728683E7, Coste con permutacion: 3.2046838146987412E7

Permutacion Pos1: (248(Ciudad: 5483)) -> Pos2: (13487(Ciudad: 7656)). Coste sin permutar: 3.2046838146987412E7, Coste con permutacion: 3.2043603298527338E7

Permutacion Pos1: (5107(Ciudad: 16873)) -> Pos2: (12200(Ciudad: 15695)). Coste sin permutar: 3.2043603298527338E7, Coste con permutacion: 3.204015465347025E7

Permutacion Pos1: (6507(Ciudad: 13700)) -> Pos2: (16793(Ciudad: 1565)). Coste sin permutar: 3.204015465347025E7, Coste con permutacion: 3.2037267349897575E7

Permutacion Pos1: (13053(Ciudad: 18429)) -> Pos2: (15369(Ciudad: 9797)). Coste sin permutar: 3.2037267349897575E7, Coste con permutacion: 3.2031492675612934E7

